Ware_house_ID,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,is_unrated_warehouse,wh_est_year_missing
WH_116833,Rural,Large,West,Zone 6,2,0,4,6017,Rented,44,0,0,1,61,32,2009,25,0,A,4,23,34126,0,1
WH_116834,Rural,Mid,North,Zone 3,6,0,2,4383,Company Owned,37,0,0,0,214,28,2009,14,0,C,2,27,17116,0,1
WH_116835,Rural,Large,North,Zone 5,5,1,3,4547,Rented,27,0,0,0,93,17,2004,22,0,A,2,24,29083,0,0
WH_116836,Rural,Small,West,Zone 6,2,0,2,5225,Rented,36,0,0,1,243,29,2009,4,0,C,2,8,6136,0,1
WH_116837,Rural,Small,West,Zone 1,3,1,4,5511,Rented,29,0,0,0,79,20,2009,11,1,A+,5,30,14078,0,1
WH_116838,Rural,Mid,West,Zone 4,0,1,4,4619,Rented,55,0,0,1,213,23,2009,11,0,B,4,26,14091,0,1
WH_116839,Rural,Mid,East,Zone 4,0,1,5,5103,Rented,67,0,0,0,55,24,2009,26,0,C,6,26,34091,0,1
WH_116840,Rural,Large,West,Zone 5,7,5,4,6842,Company Owned,67,0,0,1,217,31,2009,4,0,A,3,5,5136,0,1
WH_116841,Urban,Mid,East,Zone 3,4,0,4,4968,Rented,55,0,0,0,109,25,2004,25,0,B,4,27,29056,0,0
WH_116842,Rural,Small,North,Zone 6,1,2,2,5254,Company Owned,47,0,1,1,161,30,2009,17,0,C,4,13,21109,0,1
WH_116843,Rural,Mid,East,Zone 4,3,2,5,4395,Company Owned,55,0,0,1,155,27,2009,15,0,C,4,26,19076,0,1
WH_116844,Rural,Large,North,Zone 6,0,0,4,5009,Company Owned,49,0,0,1,101,26,2009,13,0,A+,2,28,18098,0,1
WH_116845,Rural,Small,North,Zone 1,3,0,4,4072,Rented,52,0,0,0,187,31,2009,4,1,A+,2,30,5081,0,1
WH_116846,Rural,Large,West,Zone 6,5,2,3,4506,Company Owned,37,0,0,0,84,23,2002,25,0,B,2,6,30139,0,0
WH_116847,Rural,Mid,North,Zone 2,4,1,3,4845,Company Owned,34,0,0,1,91,35,2009,21,1,B+,3,12,25150,0,1
WH_116848,Rural,Mid,West,Zone 4,8,0,3,6726,Company Owned,48,0,0,0,266,34,2006,34,1,B+,4,26,41090,0,0
WH_116849,Rural,Large,North,Zone 5,2,0,2,6045,Company Owned,28,1,0,1,210,33,2009,18,0,A+,4,5,23137,0,1
WH_116850,Rural,Mid,West,Zone 3,3,0,4,4045,Company Owned,16,0,0,1,110,22,2015,11,0,A,2,19,14137,0,0
WH_116851,Rural,Mid,West,Zone 4,0,0,4,4998,Rented,43,0,0,1,155,28,2009,19,0,C,6,11,24113,0,1
WH_116852,Rural,Large,West,Zone 6,5,0,3,4512,Rented,48,0,0,0,174,20,2008,19,0,B+,5,23,23142,0,0
WH_116853,Rural,Large,West,Zone 6,7,0,4,7516,Company Owned,32,0,0,1,80,29,2004,29,0,B,6,23,36087,0,0
WH_116854,Rural,Large,South,Zone 5,8,3,2,3416,Rented,55,0,0,0,86,17,2009,4,1,B+,3,14,5126,0,1
WH_116855,Rural,Large,North,Zone 6,3,2,2,4817,Company Owned,29,1,0,1,165,32,2003,23,1,C,6,23,30090,0,0
WH_116856,Rural,Mid,South,Zone 2,3,2,2,4029,Company Owned,25,0,0,1,209,31,2009,21,0,B,5,32,25136,0,1
WH_116857,Rural,Large,West,Zone 5,7,0,4,4616,Company Owned,21,0,0,1,205,53,2009,20,0,A,4,10,25058,0,0
WH_116858,Rural,Large,South,Zone 5,7,1,4,4823,Company Owned,39,0,1,1,105,32,2009,0,0,Unrated,0,25,3150,1,1
WH_116859,Rural,Large,North,Zone 5,7,0,3,3907,Company Owned,67,0,0,1,84,30,2018,9,1,A+,2,5,12121,0,0
WH_116860,Rural,Mid,South,Zone 2,6,1,2,6505,Rented,20,1,0,1,89,45,2010,20,1,B+,5,12,23107,0,0
WH_116861,Rural,Large,West,Zone 5,2,3,4,4426,Company Owned,41,0,0,1,91,29,2009,22,0,B+,2,25,25088,0,1
WH_116862,Rural,Small,North,Zone 6,3,0,3,7322,Rented,67,0,0,0,212,22,2018,5,1,C,3,13,7104,0,0
WH_116863,Rural,Mid,West,Zone 4,6,0,2,5573,Company Owned,34,0,0,1,87,25,2006,25,1,A,5,26,34078,0,0
WH_116864,Rural,Mid,North,Zone 4,2,0,4,4239,Rented,61,0,0,0,79,25,2009,18,0,C,3,26,22129,0,1
WH_116865,Rural,Mid,South,Zone 2,6,0,2,4817,Company Owned,18,1,0,0,160,54,2022,0,0,Unrated,0,22,6056,1,0
WH_116866,Rural,Large,South,Zone 5,2,0,3,5660,Company Owned,25,1,1,1,100,30,2009,0,0,Unrated,0,25,5061,1,1
WH_116867,Rural,Small,West,Zone 6,6,0,4,4727,Company Owned,56,0,0,1,208,30,2012,22,0,A,6,15,30107,0,0
WH_116868,Rural,Small,North,Zone 6,0,0,2,4524,Company Owned,60,0,0,1,164,30,2009,28,0,A+,3,13,38145,0,1
WH_116869,Rural,Large,West,Zone 6,5,0,4,5482,Company Owned,48,0,0,1,240,19,2009,23,1,B,3,29,29122,0,0
WH_116870,Rural,Small,North,Zone 6,1,0,3,4806,Company Owned,30,0,0,1,151,31,2009,24,0,C,3,9,32122,0,1
WH_116871,Rural,Large,West,Zone 5,5,0,4,3805,Rented,42,0,0,1,66,32,2005,24,0,B,5,10,29058,0,0
WH_116872,Rural,Large,North,Zone 5,3,0,2,5347,Rented,26,0,0,1,83,24,2011,20,1,A+,3,17,27141,0,0
WH_116873,Rural,Large,North,Zone 5,1,1,2,4587,Company Owned,32,0,0,1,143,53,2009,16,0,B+,1,17,19064,0,1
WH_116874,Rural,Large,South,Zone 5,4,0,3,3526,Company Owned,16,0,0,0,83,30,2020,5,1,C,1,25,6074,0,0
WH_116875,Rural,Mid,North,Zone 3,4,0,3,4962,Company Owned,65,0,0,1,246,30,2009,16,0,B,5,19,18146,0,1
WH_116876,Rural,Large,West,Zone 6,2,0,2,4503,Rented,31,0,0,0,246,22,2009,25,0,B+,2,23,28074,0,1
WH_116877,Rural,Mid,South,Zone 4,1,0,4,6046,Rented,70,0,0,0,86,15,2009,26,0,B,5,20,31124,0,1
WH_116878,Urban,Small,West,Zone 6,1,1,2,3721,Rented,67,0,0,0,79,36,2009,5,1,A,2,15,6105,0,1
WH_116879,Rural,Small,West,Zone 6,1,0,2,4770,Company Owned,61,0,0,0,72,34,2009,14,0,C,5,9,19139,0,1
WH_116880,Rural,Mid,West,Zone 4,4,0,6,3855,Rented,31,0,0,0,165,24,2009,11,0,A,5,11,15093,0,0
WH_116881,Rural,Mid,North,Zone 2,4,0,3,4341,Rented,56,0,0,0,185,24,2009,16,0,C,6,18,20078,0,1
WH_116882,Rural,Large,West,Zone 5,8,0,4,4060,Company Owned,54,0,1,1,192,25,2019,9,0,A,3,14,13105,0,0
WH_116883,Rural,Mid,South,Zone 4,4,3,1,7205,Rented,29,0,0,0,131,15,2009,20,0,B+,6,26,23121,0,1
WH_116884,Rural,Large,North,Zone 5,4,3,4,4377,Rented,22,1,0,1,162,30,2009,24,0,C,4,17,30072,0,1
WH_116885,Rural,Mid,West,Zone 2,6,0,3,5115,Rented,28,0,0,0,187,18,2019,6,0,B,1,12,7074,0,0
WH_116886,Urban,Mid,West,Zone 4,0,0,5,5374,Rented,25,0,0,0,62,28,2009,19,0,A,3,11,26109,0,1
WH_116887,Rural,Mid,West,Zone 3,5,2,4,4446,Company Owned,62,0,0,1,268,22,2011,20,1,B+,6,19,24092,0,0
WH_116888,Rural,Small,West,Zone 6,4,0,3,5971,Company Owned,42,0,0,1,171,30,2011,18,1,A+,3,15,23056,0,0
WH_116889,Rural,Small,North,Zone 6,0,0,2,7025,Company Owned,48,0,0,0,247,35,2009,16,0,B+,1,8,20140,0,1
WH_116890,Rural,Mid,South,Zone 2,0,0,2,4502,Company Owned,37,1,0,1,115,30,2009,20,0,B,5,32,23120,0,1
WH_116891,Rural,Mid,West,Zone 4,7,0,4,5615,Company Owned,62,1,0,1,226,28,2018,5,0,A,1,26,7094,0,0
WH_116892,Rural,Small,South,Zone 6,5,0,2,5184,Company Owned,24,1,0,1,117,33,2023,0,0,Unrated,0,2,6091,1,0
WH_116893,Rural,Large,West,Zone 5,0,1,4,4221,Company Owned,52,0,0,0,211,33,2009,23,0,C,2,10,30138,0,1
WH_116894,Rural,Mid,West,Zone 4,0,0,2,5225,Rented,68,0,0,1,98,21,2009,30,0,B,3,11,36129,0,1
WH_116895,Rural,Large,North,Zone 6,1,2,4,4008,Company Owned,25,0,0,1,194,27,2009,34,0,B+,2,6,41128,0,1
WH_116896,Rural,Large,South,Zone 5,0,0,2,4379,Company Owned,31,0,0,0,195,28,2009,5,0,C,3,25,7075,0,1
WH_116897,Rural,Mid,West,Zone 4,1,0,4,7113,Rented,15,0,0,0,136,18,2009,34,0,C,2,11,46138,0,1
WH_116898,Rural,Large,West,Zone 5,7,0,6,4840,Company Owned,43,0,0,1,82,36,2015,20,1,B,3,10,26105,0,0
WH_116899,Rural,Mid,East,Zone 4,7,3,5,5517,Rented,37,0,0,1,207,30,2009,6,0,B,4,26,7067,0,1
WH_116900,Rural,Small,South,Zone 6,3,2,3,5883,Rented,58,0,0,0,175,17,2009,12,0,B,3,15,14121,0,1
WH_116901,Rural,Small,West,Zone 1,4,0,4,5420,Company Owned,36,0,0,0,144,30,2004,35,1,C,2,30,49098,0,0
WH_116902,Rural,Large,North,Zone 5,1,2,2,4243,Company Owned,66,0,0,0,115,25,2009,11,0,C,1,14,14065,0,1
WH_116903,Rural,Mid,South,Zone 2,0,5,2,6738,Company Owned,48,0,0,0,92,25,2009,15,0,A,2,1,19112,0,1
WH_116904,Rural,Large,North,Zone 6,4,1,3,4624,Rented,54,1,0,1,198,31,1998,15,1,A+,6,28,20068,0,0
WH_116905,Urban,Mid,South,Zone 4,5,2,3,5144,Company Owned,54,0,0,1,170,50,2009,13,1,B+,5,26,16062,0,1
WH_116906,Rural,Small,West,Zone 6,5,0,3,6154,Company Owned,67,0,0,1,260,39,2004,29,1,A+,5,15,39145,0,0
WH_116907,Rural,Large,South,Zone 5,2,2,3,4969,Company Owned,68,0,0,1,229,27,2009,26,0,C,4,14,33129,0,1
WH_116908,Rural,Large,West,Zone 5,4,1,4,4116,Rented,51,0,0,0,75,30,2011,19,0,B,4,10,23078,0,0
WH_116909,Rural,Large,South,Zone 6,0,0,1,5017,Company Owned,52,0,0,1,146,24,2009,20,0,B,4,29,23072,0,1
WH_116910,Rural,Large,North,Zone 6,7,0,2,5447,Company Owned,21,0,0,1,222,27,2018,9,0,B,4,28,12075,0,0
WH_116911,Rural,Large,North,Zone 6,7,0,3,5604,Rented,43,0,0,1,191,30,2009,0,0,Unrated,0,6,3099,1,1
WH_116912,Rural,Large,North,Zone 5,3,0,3,6297,Rented,15,0,0,1,186,25,2015,18,1,A,3,24,27089,0,0
WH_116913,Rural,Mid,South,Zone 3,7,4,2,4580,Company Owned,34,0,0,1,131,35,2004,24,1,A+,6,19,31074,0,0
WH_116914,Rural,Mid,North,Zone 2,1,0,2,5280,Rented,68,0,0,1,248,34,2009,15,0,A+,2,18,21094,0,1
WH_116915,Urban,Mid,South,Zone 3,8,0,2,4405,Company Owned,70,0,0,0,136,56,2002,30,0,C,2,19,40122,0,0
WH_116916,Rural,Large,West,Zone 5,7,0,2,5229,Company Owned,29,1,0,1,89,33,2004,31,0,C,3,10,42087,0,0
WH_116917,Rural,Large,North,Zone 5,5,0,3,4277,Company Owned,32,0,0,0,182,24,2009,13,0,A,4,14,17055,0,1
WH_116918,Rural,Mid,West,Zone 3,8,0,3,3913,Company Owned,53,0,0,1,147,30,2022,0,0,Unrated,0,19,12089,1,0
WH_116919,Rural,Large,North,Zone 6,6,1,3,5253,Company Owned,29,0,0,1,103,24,2020,6,0,B,1,23,8064,0,0
WH_116920,Urban,Mid,West,Zone 2,8,4,2,4551,Rented,44,0,0,0,111,28,2009,5,0,B+,3,18,6131,0,1
WH_116921,Rural,Mid,North,Zone 2,2,0,2,4897,Rented,32,0,0,0,230,29,2009,19,1,C,6,18,24145,0,1
WH_116922,Rural,Large,West,Zone 5,4,1,6,4446,Rented,27,0,0,0,79,23,2009,10,1,A+,5,14,13144,0,1
WH_116923,Rural,Large,West,Zone 5,0,0,4,5376,Rented,47,0,1,1,142,22,2009,15,0,C,2,14,19100,0,1
WH_116924,Rural,Small,North,Zone 6,5,0,2,5625,Rented,55,1,0,0,118,24,2021,0,0,Unrated,0,9,14103,1,0
WH_116925,Rural,Mid,North,Zone 3,4,2,2,6948,Company Owned,32,0,0,1,207,43,2009,4,0,C,1,27,5102,0,1
WH_116926,Rural,Large,West,Zone 5,1,1,4,4557,Company Owned,17,0,0,1,132,25,2009,5,0,B,3,5,6151,0,1
WH_116927,Rural,Large,West,Zone 5,2,2,4,6293,Rented,45,0,1,1,166,29,2009,6,0,A,4,10,8136,0,1
WH_116928,Rural,Small,West,Zone 6,4,3,4,4731,Rented,69,0,0,1,73,20,1999,24,1,A+,4,9,31057,0,0
WH_116929,Rural,Large,North,Zone 5,1,0,2,5772,Company Owned,53,0,0,0,136,33,2009,19,0,B,2,14,24083,0,1
WH_116930,Rural,Large,North,Zone 5,7,0,4,4898,Rented,34,0,0,1,234,27,2018,10,0,A,1,24,13057,0,0
WH_116931,Rural,Mid,West,Zone 4,5,1,3,5278,Company Owned,38,0,0,0,113,39,2009,15,1,A+,5,11,19090,0,1
WH_116932,Rural,Mid,West,Zone 4,4,1,3,4736,Rented,30,0,0,1,119,33,2009,14,0,A,4,26,18104,0,1
WH_116933,Rural,Mid,South,Zone 3,5,0,3,4406,Company Owned,58,0,0,1,257,27,2009,6,1,A+,3,19,8056,0,1
WH_116934,Rural,Mid,South,Zone 3,6,3,4,3739,Rented,35,0,0,1,117,36,2009,12,0,B+,4,27,13104,0,1
WH_116935,Rural,Mid,West,Zone 2,3,0,2,6168,Company Owned,22,0,0,0,135,31,2009,25,0,B+,2,12,29085,0,1
WH_116936,Rural,Large,West,Zone 6,5,0,4,5629,Company Owned,16,1,0,1,69,57,2018,5,0,B+,3,6,6148,0,0
WH_116937,Rural,Small,North,Zone 1,6,3,2,4662,Rented,36,0,0,1,93,33,2007,18,0,B,6,31,20126,0,0
WH_116938,Rural,Large,North,Zone 6,0,1,4,5930,Rented,42,0,0,0,210,20,2009,4,0,B,1,29,5103,0,1
WH_116939,Rural,Small,West,Zone 6,6,4,3,6199,Rented,20,0,0,1,156,31,2005,29,0,B,4,15,35066,0,0
WH_116940,Rural,Large,South,Zone 6,7,0,3,3569,Company Owned,48,0,0,0,183,22,2020,4,1,A,3,29,6142,0,0
WH_116941,Rural,Large,West,Zone 5,8,0,2,4547,Rented,28,0,0,1,194,32,2021,0,0,Unrated,0,14,5093,1,0
WH_116942,Rural,Mid,South,Zone 3,1,0,2,6108,Rented,52,0,0,0,100,22,2009,19,0,C,5,27,26064,0,1
WH_116943,Rural,Mid,South,Zone 2,3,2,3,4683,Rented,61,0,0,0,251,20,2020,7,0,A,3,32,9093,0,0
WH_116944,Rural,Small,North,Zone 1,8,2,3,4391,Rented,54,0,0,0,240,18,2013,16,0,B+,2,30,19128,0,0
WH_116945,Rural,Small,South,Zone 6,2,0,4,4817,Company Owned,36,0,0,1,243,23,2009,35,0,A+,4,2,47133,0,1
WH_116946,Rural,Mid,West,Zone 4,7,0,2,5270,Rented,62,0,0,0,156,16,2000,33,0,B,6,26,42109,0,0
WH_116947,Rural,Mid,West,Zone 4,0,0,3,5755,Rented,34,0,0,0,65,17,2009,18,0,A,2,26,23081,0,1
WH_116948,Rural,Small,West,Zone 1,6,0,4,4920,Rented,62,0,0,0,212,16,2021,5,1,C,2,21,7068,0,0
WH_116949,Rural,Mid,West,Zone 3,7,4,4,3568,Rented,36,0,0,1,133,41,2009,18,1,A+,5,19,23075,0,0
WH_116950,Rural,Large,North,Zone 5,8,1,3,5864,Company Owned,46,0,0,0,67,27,2011,18,0,A,6,24,24145,0,0
WH_116951,Rural,Mid,West,Zone 4,5,2,2,5214,Rented,22,1,1,1,184,38,2006,28,0,B+,4,26,34136,0,0
WH_116952,Urban,Mid,West,Zone 4,8,0,5,4757,Company Owned,30,0,0,1,77,28,2015,18,1,C,4,11,25068,0,0
WH_116953,Rural,Mid,North,Zone 2,6,1,4,4395,Rented,24,0,1,1,140,35,2009,18,0,A,6,12,23057,0,0
WH_116954,Rural,Mid,West,Zone 4,3,1,2,4539,Company Owned,21,0,0,0,152,41,2010,21,0,B,3,26,25140,0,0
WH_116955,Rural,Mid,North,Zone 2,4,0,2,4984,Company Owned,28,1,0,1,160,36,2001,24,0,B,6,12,28102,0,0
WH_116956,Rural,Mid,West,Zone 4,7,2,3,4614,Rented,62,0,0,0,163,22,2014,10,1,B,2,11,11099,0,0
WH_116957,Rural,Large,North,Zone 5,4,2,4,4375,Company Owned,28,0,0,1,170,30,2005,14,0,B+,6,25,16072,0,0
WH_116958,Rural,Mid,South,Zone 4,3,5,3,5235,Company Owned,33,0,0,0,217,32,2009,6,0,C,4,26,7098,0,1
WH_116959,Rural,Mid,West,Zone 4,3,0,4,3807,Company Owned,39,0,0,1,122,31,2009,4,1,C,2,11,6138,0,1
WH_116960,Rural,Large,North,Zone 6,4,0,2,4942,Company Owned,44,0,0,0,124,35,2004,22,0,C,4,23,29119,0,0
WH_116961,Rural,Small,West,Zone 6,8,3,4,5571,Company Owned,50,0,0,1,62,32,2020,6,1,C,2,15,8107,0,0
WH_116962,Rural,Large,North,Zone 6,1,0,3,4314,Rented,70,0,0,0,246,24,2009,27,0,B+,3,28,32062,0,1
WH_116963,Rural,Mid,West,Zone 4,3,0,3,4662,Company Owned,42,0,0,1,159,20,2009,14,0,B,5,26,17066,0,0
WH_116964,Urban,Mid,West,Zone 3,2,0,4,4322,Rented,64,0,0,1,252,34,2009,25,0,A,2,19,31104,0,1
WH_116965,Rural,Mid,South,Zone 2,0,1,3,3884,Company Owned,37,0,0,1,126,34,2009,24,0,C,3,22,30062,0,1
WH_116966,Rural,Large,West,Zone 6,0,0,4,5890,Company Owned,43,0,0,1,235,41,2009,18,0,B+,5,23,22071,0,1
WH_116967,Urban,Large,East,Zone 5,2,0,7,5033,Company Owned,34,0,0,1,268,32,2009,6,0,C,6,14,7070,0,1
WH_116968,Rural,Small,South,Zone 1,1,0,2,5651,Rented,26,0,0,1,111,18,2009,26,0,A,4,31,33125,0,1
WH_116969,Rural,Large,North,Zone 6,1,0,2,7646,Company Owned,31,0,0,1,242,32,2009,0,0,Unrated,0,23,8130,1,1
WH_116970,Rural,Mid,South,Zone 3,1,1,2,8064,Rented,29,0,0,0,146,20,2009,9,0,C,6,19,12125,0,1
WH_116971,Rural,Large,North,Zone 6,4,1,4,4067,Company Owned,38,0,0,0,118,17,1998,28,0,C,6,6,36102,0,0
WH_116972,Rural,Large,North,Zone 6,0,0,3,3976,Company Owned,66,0,0,0,238,35,2009,23,0,A+,4,6,29065,0,1
WH_116973,Rural,Large,West,Zone 6,6,0,2,6379,Company Owned,20,0,0,1,74,38,2021,6,0,A,3,23,7145,0,0
WH_116974,Rural,Large,West,Zone 6,7,0,2,5183,Company Owned,45,0,0,1,259,45,2000,36,0,C,2,6,49134,0,0
WH_116975,Rural,Small,North,Zone 6,0,2,4,7513,Rented,32,0,0,0,234,30,2009,5,0,B+,3,13,5058,0,1
WH_116976,Rural,Mid,West,Zone 4,3,1,5,3810,Company Owned,26,1,0,1,144,26,2009,12,1,A+,6,26,16122,0,1
WH_116977,Rural,Large,North,Zone 5,6,3,3,3745,Company Owned,17,1,0,1,173,34,2009,20,0,C,4,17,25077,0,0
WH_116978,Rural,Small,West,Zone 6,0,2,4,4242,Company Owned,47,0,0,1,239,36,2009,25,0,B,3,2,28112,0,1
WH_116979,Rural,Mid,North,Zone 3,3,1,2,4841,Company Owned,55,0,0,1,72,26,2009,16,0,C,6,27,20106,0,1
WH_116980,Rural,Large,North,Zone 6,3,0,4,4944,Rented,40,0,0,1,65,36,2021,4,0,C,3,23,5073,0,0
WH_116981,Urban,Large,North,Zone 6,0,0,2,5256,Rented,36,0,0,0,73,19,2009,20,0,C,1,29,27091,0,1
WH_116982,Rural,Mid,South,Zone 4,8,0,2,7546,Company Owned,23,0,0,1,260,26,2013,13,1,B,4,26,16110,0,0
WH_116983,Rural,Large,South,Zone 6,7,0,4,4389,Rented,36,1,0,0,179,24,2009,19,1,B+,2,29,25150,0,0
WH_116984,Rural,Large,North,Zone 5,2,0,2,4913,Rented,36,0,0,1,202,30,2009,23,0,B+,2,24,27107,0,1
WH_116985,Rural,Small,North,Zone 6,7,1,3,4836,Company Owned,52,0,0,1,198,32,2009,9,0,A,4,13,11108,0,1
WH_116986,Rural,Large,West,Zone 5,6,0,4,4282,Rented,27,0,0,1,198,19,2023,0,0,Unrated,0,25,5140,1,0
WH_116987,Urban,Mid,West,Zone 4,8,5,3,4403,Rented,61,0,0,0,195,18,2009,14,0,C,5,11,18093,0,1
WH_116988,Rural,Mid,North,Zone 3,0,0,3,4899,Company Owned,34,0,0,1,107,29,2009,29,0,B+,3,27,35105,0,1
WH_116989,Rural,Large,North,Zone 5,6,0,4,5267,Company Owned,62,0,0,0,249,24,2011,20,1,A+,6,17,28114,0,0
WH_116990,Rural,Mid,South,Zone 2,1,1,3,5275,Company Owned,56,0,0,1,124,45,2009,10,0,A+,3,32,13060,0,1
WH_116991,Rural,Mid,South,Zone 2,5,0,2,5421,Company Owned,17,0,0,1,212,27,1998,24,0,C,5,32,30126,0,0
WH_116992,Rural,Large,South,Zone 6,1,2,2,5443,Rented,48,0,0,0,109,14,2009,12,0,B+,4,23,13100,0,1
WH_116993,Urban,Small,North,Zone 6,1,0,3,4651,Company Owned,57,0,0,1,166,31,2009,22,0,A,3,9,27074,0,1
WH_116994,Rural,Mid,East,Zone 3,3,2,6,4193,Company Owned,29,0,0,1,167,38,2022,5,0,C,2,27,7115,0,0
WH_116995,Rural,Large,North,Zone 5,8,0,2,4427,Company Owned,28,0,0,1,127,39,2005,34,1,A+,5,24,47059,0,0
WH_116996,Rural,Mid,North,Zone 3,4,0,2,5543,Company Owned,62,0,0,1,162,25,2017,5,0,B+,3,27,6085,0,0
WH_116997,Rural,Large,North,Zone 6,8,0,4,5146,Rented,53,0,0,1,110,26,2015,17,1,B+,1,28,22057,0,0
WH_116998,Rural,Large,West,Zone 5,6,0,5,6295,Rented,20,0,0,1,93,26,2009,19,0,A,2,14,24118,0,1
WH_116999,Rural,Large,West,Zone 5,6,0,2,6911,Rented,32,1,1,1,108,30,2011,18,1,A+,4,5,23092,0,0
WH_117000,Rural,Mid,South,Zone 3,4,0,2,4129,Company Owned,45,1,0,1,131,29,2010,19,0,B+,3,19,22129,0,0
WH_117001,Rural,Large,North,Zone 6,3,0,2,5384,Company Owned,50,0,0,1,225,23,1997,22,0,C,6,6,28113,0,0
WH_117002,Rural,Mid,South,Zone 3,5,0,3,3941,Company Owned,26,0,0,1,217,22,2018,10,1,B+,1,19,13105,0,0
WH_117003,Rural,Mid,West,Zone 3,8,0,4,3296,Company Owned,52,0,0,1,261,42,2009,5,1,C,2,19,7096,0,1
WH_117004,Rural,Mid,North,Zone 2,6,0,3,4270,Rented,45,0,0,1,153,25,2020,4,0,B+,1,12,5083,0,0
WH_117005,Rural,Small,West,Zone 6,2,0,2,6359,Company Owned,23,0,0,1,171,29,2009,9,0,A+,2,15,13142,0,1
WH_117006,Rural,Large,North,Zone 6,5,3,2,4634,Rented,36,0,0,0,240,17,2009,20,0,A,4,6,25069,0,1
WH_117007,Rural,Small,West,Zone 6,5,0,4,4044,Rented,61,0,0,1,185,32,2001,37,1,A,4,9,51069,0,0
WH_117008,Rural,Large,North,Zone 6,6,0,2,4956,Company Owned,57,0,1,1,221,35,1997,24,0,C,5,28,30087,0,0
WH_117009,Urban,Large,West,Zone 5,3,1,3,4431,Company Owned,70,0,0,0,258,22,2000,22,0,B+,6,25,27072,0,0
WH_117010,Rural,Large,South,Zone 5,6,1,3,4241,Rented,59,1,0,0,143,25,2009,26,0,A,3,10,33077,0,1
WH_117011,Rural,Large,North,Zone 6,3,0,5,3695,Company Owned,19,0,0,1,232,20,1997,24,0,B,6,6,29087,0,0
WH_117012,Rural,Large,South,Zone 5,2,0,2,5761,Rented,51,0,0,0,146,27,2009,13,0,B,3,25,16150,0,1
WH_117013,Rural,Large,North,Zone 6,6,0,4,4653,Company Owned,46,0,0,1,131,39,2009,27,1,B,3,28,33138,0,1
WH_117014,Rural,Small,South,Zone 6,8,0,2,4791,Rented,53,0,0,0,113,18,2009,7,0,A,6,2,10142,0,1
WH_117015,Rural,Large,North,Zone 6,1,1,4,3753,Company Owned,31,0,0,1,225,33,2009,24,0,A,4,6,31119,0,1
WH_117016,Rural,Small,West,Zone 6,6,0,2,6807,Rented,48,0,0,1,263,29,2011,15,1,A+,2,15,21119,0,0
WH_117017,Rural,Mid,South,Zone 2,5,4,3,4108,Company Owned,45,0,0,1,122,33,2009,24,0,C,5,32,31148,0,1
WH_117018,Urban,Large,North,Zone 5,3,0,2,5606,Company Owned,45,0,0,1,164,30,1997,24,0,C,4,17,30073,0,0
WH_117019,Urban,Large,South,Zone 5,7,0,2,4661,Company Owned,53,0,0,1,118,30,2002,34,1,A+,3,14,48106,0,0
WH_117020,Rural,Mid,North,Zone 3,4,1,2,5221,Company Owned,65,0,0,1,141,25,2000,35,1,A+,4,27,47062,0,0
WH_117021,Rural,Large,East,Zone 5,1,1,4,3385,Company Owned,35,0,0,1,168,27,2009,21,0,A,6,14,26057,0,1
WH_117022,Rural,Mid,West,Zone 4,1,0,4,4696,Rented,68,1,0,1,105,61,2009,16,0,C,4,26,22086,0,1
WH_117023,Rural,Mid,South,Zone 2,6,1,2,4723,Rented,20,0,0,0,138,24,2007,22,0,B+,5,32,26150,0,0
WH_117024,Rural,Small,South,Zone 1,8,3,2,4907,Rented,21,0,0,0,90,20,2009,15,0,A,2,31,19110,0,1
WH_117025,Urban,Mid,West,Zone 3,1,0,4,5429,Company Owned,68,0,0,0,117,23,2009,28,1,A+,6,27,39130,0,1
WH_117026,Rural,Small,North,Zone 6,4,0,2,3605,Company Owned,64,0,0,0,153,24,2009,18,0,C,5,13,22061,0,1
WH_117027,Rural,Mid,East,Zone 3,2,0,4,4813,Company Owned,29,1,1,1,168,26,2009,19,0,C,6,27,24134,0,1
WH_117028,Urban,Small,North,Zone 1,2,3,3,5395,Company Owned,15,0,0,0,267,35,2009,18,0,B+,3,31,21057,0,1
WH_117029,Rural,Large,West,Zone 5,2,0,4,4696,Rented,19,0,0,0,101,23,2009,11,0,C,6,5,14073,0,1
WH_117030,Rural,Small,West,Zone 6,6,2,2,4943,Company Owned,34,0,0,0,190,21,2013,11,0,C,3,15,15135,0,0
WH_117031,Rural,Large,North,Zone 6,4,0,2,5453,Rented,17,0,0,1,122,35,2017,16,0,C,4,28,21058,0,0
WH_117032,Rural,Mid,North,Zone 3,2,0,3,5897,Rented,63,0,0,1,262,23,2009,9,0,B,3,27,11061,0,1
WH_117033,Rural,Mid,North,Zone 3,6,0,5,5416,Rented,34,0,0,1,240,28,2009,16,0,C,5,27,20097,0,1
WH_117034,Rural,Large,North,Zone 6,8,1,2,4983,Company Owned,64,0,0,1,211,34,2014,10,0,A,2,23,13090,0,0
