Ware_house_ID,product_wg_ton,num_refill_req_l3m,transport_issue_l1y,wh_breakdown_l3m
WH_119112,12141,7,0,6
WH_119113,49106,5,0,4
WH_119115,5150,3,1,2
WH_119116,34076,6,2,5
WH_119118,45098,7,0,2
WH_119119,33146,0,2,6
WH_119120,4100,6,0,2
WH_119122,28072,4,0,6
WH_119123,7111,5,0,2
WH_119124,5141,2,3,3
WH_119125,51089,0,1,5
WH_119126,24134,1,0,3
WH_119127,28109,1,0,6
WH_119128,21134,6,1,3
WH_119129,32092,5,0,3
WH_119131,39130,0,0,2
WH_119132,16068,1,0,4
WH_119133,24088,5,0,4
WH_119134,32127,1,0,5
WH_119135,27118,0,0,5
WH_119136,49092,2,0,6
WH_119137,25097,7,3,6
WH_119138,5104,5,0,2
WH_119139,18099,3,4,2
WH_119140,21133,6,0,2
WH_119141,19099,6,1,3
WH_119142,18083,3,1,3
WH_119143,44127,1,0,2
WH_119144,9103,3,0,4
WH_119145,11056,3,1,5
WH_119147,7139,5,4,4
WH_119148,22108,3,0,6
WH_119149,28055,4,0,4
WH_119150,31107,7,4,2
WH_119151,25125,7,0,5
WH_119152,24116,4,0,2
WH_119153,29122,6,0,6
WH_119154,30068,0,5,3
WH_119155,29129,7,0,5
WH_119156,47131,7,0,6
WH_119157,21126,3,0,3
WH_119158,27114,7,0,4
WH_119159,24084,7,0,6
WH_119160,12068,3,1,4
WH_119161,29113,7,0,3
WH_119162,35082,6,1,2
WH_119163,37091,3,1,5
WH_119164,47132,1,0,6
WH_119165,6099,8,4,2
WH_119166,21088,1,0,3
WH_119167,24127,5,0,4
WH_119168,13060,7,4,2
WH_119169,41057,1,0,2
WH_119170,24121,6,3,3
WH_119171,18130,0,0,4
WH_119172,36126,0,0,2
WH_119173,30121,7,2,2
WH_119174,47080,6,0,3
WH_119175,15068,5,0,5
WH_119177,8078,0,0,3
WH_119178,9082,3,0,4
WH_119179,35133,5,0,5
WH_119180,13132,4,0,3
WH_119181,19057,7,1,6
WH_119182,27097,0,0,6
WH_119183,34057,7,0,2
WH_119184,22087,5,0,5
WH_119185,6148,5,2,2
WH_119186,34127,1,0,2
WH_119187,27097,4,1,4
WH_119188,9061,0,1,3
WH_119189,42112,1,0,3
WH_119190,23079,8,0,6
WH_119191,18065,4,0,5
WH_119192,8066,4,0,2
WH_119193,29125,7,0,3
WH_119195,23064,0,3,4
WH_119196,8115,0,1,2
WH_119197,33081,8,0,6
WH_119198,16131,0,0,3
WH_119199,29095,4,0,5
WH_119200,41080,3,1,6
WH_119202,23061,8,3,6
WH_119203,32138,4,0,2
WH_119204,10092,8,0,3
WH_119205,28133,6,1,5
WH_119206,19064,4,0,3
WH_119207,15067,5,1,1
WH_119208,5056,3,0,2
WH_119209,9103,8,2,2
WH_119210,17068,0,1,5
WH_119211,18148,8,3,3
WH_119212,20103,3,1,2
WH_119213,23065,7,0,2
WH_119215,24071,7,3,4
WH_119216,7127,7,0,3
WH_119217,18084,3,1,2
WH_119218,23120,6,4,2
WH_119219,23118,0,1,5
WH_119220,34150,3,0,6
WH_119221,25116,5,0,6
WH_119222,28125,1,1,6
WH_119223,12117,7,0,2
WH_119224,50100,0,2,2
WH_119225,42057,4,0,4
WH_119226,14123,0,1,1
WH_119228,21099,1,5,3
WH_119230,35058,0,1,4
WH_119231,18063,5,4,4
WH_119232,43083,6,0,4
WH_119233,9148,7,0,2
WH_119234,8072,2,2,3
WH_119235,38147,8,0,3
WH_119236,14134,5,0,4
WH_119238,31106,6,2,5
WH_119239,32095,1,0,6
WH_119240,8056,1,4,4
WH_119241,33115,1,1,2
WH_119242,5121,5,0,5
WH_119243,26080,5,2,6
WH_119244,11146,4,5,4
WH_119245,12128,1,1,6
WH_119246,44074,4,0,5
WH_119247,28091,1,3,4
WH_119249,25146,0,0,5
WH_119250,21072,4,0,6
WH_119251,16142,2,0,1
WH_119252,26074,6,0,6
WH_119253,32081,1,0,5
WH_119254,8120,8,1,2
WH_119255,23078,7,1,4
WH_119256,11094,2,1,3
WH_119258,33150,5,1,5
WH_119259,11088,4,0,1
WH_119260,8126,7,0,2
WH_119261,30145,3,0,3
WH_119262,20138,7,0,4
WH_119263,36070,8,0,3
WH_119264,31134,0,0,4
WH_119265,24111,0,4,6
WH_119266,32115,3,0,2
WH_119267,8144,3,0,2
WH_119268,23097,7,1,4
WH_119271,17132,1,1,4
WH_119272,29080,6,0,6
WH_119273,7121,8,1,2
WH_119274,39088,4,0,4
WH_119275,16141,0,0,1
WH_119276,16072,7,4,2
WH_119277,33064,7,0,5
WH_119278,35078,4,0,3
WH_119279,29117,1,0,5
WH_119280,19150,8,0,6
WH_119281,29071,1,3,6
WH_119282,31058,0,1,5
WH_119283,42116,8,0,6
WH_119284,40126,0,0,2
WH_119285,22078,5,0,4
WH_119286,7079,4,1,1
WH_119287,30103,6,0,4
WH_119288,13079,8,2,4
WH_119289,22098,5,2,6
WH_119290,26080,8,0,2
WH_119291,25078,8,2,5
WH_119292,12104,2,0,1
WH_119293,40133,3,0,2
WH_119294,25104,0,0,6
WH_119295,10143,8,1,4
WH_119296,42126,8,0,3
WH_119297,5138,7,0,3
WH_119298,32079,0,1,6
WH_119299,32080,5,2,5
WH_119300,9103,8,0,2
WH_119301,48121,3,0,2
WH_119302,13072,8,0,4
WH_119303,26120,3,0,5
WH_119304,30077,7,0,2
WH_119305,11062,3,1,3
WH_119306,25136,3,0,3
WH_119307,23124,6,4,2
WH_119308,33061,7,2,3
WH_119309,20110,6,0,1
WH_119310,10080,4,0,1
WH_119311,25138,2,0,5
WH_119312,53090,3,0,6
WH_119313,27065,6,1,5
WH_119314,6060,2,1,3
WH_119315,10147,7,0,2
WH_119316,5060,7,3,5
WH_119317,14130,1,0,2
WH_119318,18064,4,1,5
WH_119319,13072,7,2,3
WH_119320,14080,4,2,6
WH_119321,39097,1,0,4
WH_119322,28057,2,0,6
WH_119323,36055,7,0,5
WH_119324,6131,6,1,1
WH_119326,25097,1,1,5
WH_119327,13135,7,2,4
WH_119328,28121,1,2,6
WH_119329,25103,8,1,6
WH_119330,13107,6,0,6
WH_119331,42118,5,1,6
WH_119333,11085,0,0,3
WH_119334,29068,7,1,5
WH_119335,47124,0,0,2
WH_119336,20113,0,0,1
WH_119337,20106,1,0,6
WH_119338,14134,4,1,4
WH_119339,26057,5,0,4
WH_119340,8058,0,3,4
WH_119341,20080,6,3,2
WH_119342,21072,6,1,1
WH_119343,12133,8,0,1
WH_119345,17090,7,1,5
WH_119346,46146,2,1,6
WH_119347,8114,6,1,2
WH_119348,29136,8,0,4
WH_119349,31113,4,0,3
WH_119350,13114,1,0,1
WH_119351,25102,2,0,6
WH_119352,47124,2,0,6
WH_119353,29098,2,0,5
WH_119354,23137,8,0,4
WH_119355,12096,2,0,1
WH_119356,31118,6,0,6
WH_119357,29111,4,4,4
WH_119358,17078,0,0,6
WH_119359,15109,7,2,3
WH_119360,30090,7,0,2
WH_119361,26080,1,0,5
WH_119362,36122,6,0,4
WH_119363,44099,6,0,3
WH_119364,40118,7,1,4
WH_119365,12098,4,0,1
WH_119366,13060,1,0,1
WH_119367,12085,2,3,3
WH_119368,15112,4,0,4
WH_119369,44143,6,0,2
WH_119370,35074,1,0,3
WH_119371,26094,2,1,5
WH_119372,22097,0,0,4
WH_119373,17090,2,1,1
WH_119374,22094,5,3,3
WH_119375,12115,0,3,6
WH_119376,5104,8,2,1
WH_119377,8075,8,0,4
WH_119378,25111,3,0,2
WH_119379,7151,1,0,4
WH_119380,5098,4,0,1
WH_119381,38111,2,1,3
WH_119382,18084,8,1,2
WH_119383,31055,2,0,2
WH_119384,12082,4,3,3
WH_119385,24093,8,0,4
WH_119386,9138,5,0,6
WH_119387,29100,7,0,4
WH_119388,31064,8,0,4
WH_119389,26132,8,0,3
WH_119390,19139,4,1,6
WH_119391,32120,7,0,6
WH_119392,32070,0,0,5
WH_119393,14137,1,1,3
WH_119394,6148,8,3,2
WH_119395,5130,3,2,2
WH_119396,12092,1,0,5
WH_119397,25139,6,1,3
WH_119398,31104,0,0,3
WH_119399,49127,6,0,5
WH_119400,22098,3,0,3
WH_119401,29084,2,3,6
WH_119402,18067,0,0,5
WH_119403,13144,7,0,2
WH_119404,46089,6,0,6
WH_119405,39056,6,0,5
WH_119406,5146,3,2,2
WH_119407,16061,4,0,5
WH_119408,21063,4,0,6
WH_119409,7075,0,2,6
WH_119410,7141,8,1,2
WH_119411,25093,5,0,5
WH_119412,15129,8,1,2
WH_119413,28084,0,0,4
WH_119414,12071,5,3,5
WH_119415,7102,6,2,1
WH_119416,18081,8,1,6
WH_119417,10141,7,0,3
WH_119418,24150,8,0,5
WH_119419,31148,1,0,6
WH_119420,8147,0,4,3
WH_119421,31061,4,0,4
WH_119422,14067,5,2,2
WH_119423,28086,6,0,6
WH_119424,8124,3,1,2
WH_119425,44149,6,0,3
WH_119426,30066,0,1,6
WH_119427,30093,6,0,5
WH_119428,6091,2,0,2
WH_119429,9106,6,0,4
WH_119430,26141,8,4,3
WH_119431,15144,6,0,2
WH_119432,22075,6,0,5
WH_119433,40075,8,0,2
WH_119434,33074,4,0,6
WH_119435,40084,1,0,5
WH_119436,15094,1,0,3
WH_119437,33121,1,0,4
WH_119438,30097,8,0,5
WH_119439,14078,0,0,2
WH_119440,7066,0,5,2
WH_119441,38141,7,0,2
WH_119442,23108,3,2,5
WH_119443,33125,8,4,5
WH_119444,8064,5,0,2
WH_119445,22071,7,2,6
WH_119446,40075,3,0,3
WH_119447,13076,0,0,3
WH_119448,32067,8,0,2
WH_119449,21141,8,3,3
WH_119450,23070,3,0,6
WH_119451,31084,6,0,4
WH_119452,43089,5,0,2
WH_119453,10061,8,0,3
WH_119454,29140,7,1,2
WH_119455,7091,7,0,3
WH_119456,5123,0,2,1
WH_119457,11143,3,0,1
WH_119458,6133,0,1,2
WH_119459,27092,5,1,5
WH_119460,33095,0,2,2
WH_119461,26092,1,2,5
WH_119462,21105,1,1,2
WH_119463,20073,5,1,6
WH_119464,6134,0,0,3
WH_119465,31130,0,0,5
WH_119466,6090,1,1,1
WH_119467,49124,2,0,3
WH_119468,11142,4,1,2
WH_119469,19085,5,1,2
WH_119470,27060,0,0,6
WH_119471,17109,8,1,5
WH_119472,8085,7,0,5
WH_119473,28117,4,0,3
WH_119474,21117,0,0,3
WH_119475,22127,2,0,4
WH_119476,28112,6,0,4
WH_119477,26151,4,1,6
WH_119478,16146,2,1,5
WH_119479,16101,8,0,3
WH_119480,4134,1,5,2
WH_119481,19117,4,2,3
WH_119482,6127,7,1,1
WH_119484,24150,1,0,5
WH_119485,34084,1,0,4
WH_119486,9075,7,0,2
WH_119487,39110,1,0,4
WH_119488,12066,1,0,6
WH_119489,21097,8,0,3
WH_119490,30131,6,1,2
WH_119491,25061,1,1,2
WH_119493,6127,8,0,4
WH_119494,20107,0,0,4
WH_119495,52080,0,0,5
WH_119496,10095,6,4,5
WH_119497,27065,4,0,5
WH_119498,27076,4,0,4
WH_119499,22075,2,0,2
WH_119500,30084,7,0,4
WH_119501,47068,4,0,3
WH_119502,15106,6,2,1
WH_119503,23079,0,2,3
WH_119504,46144,1,0,3
WH_119505,27089,5,3,5
WH_119506,16092,3,0,3
WH_119507,18087,4,0,6
WH_119508,25113,2,1,2
WH_119509,46056,7,0,4
WH_119510,6110,1,0,3
WH_119511,43097,3,0,6
WH_119512,24087,6,0,2
WH_119513,15121,0,0,3
WH_119514,13081,0,1,2
WH_119515,29106,2,0,3
WH_119516,40082,8,0,3
WH_119517,21151,8,0,3
WH_119518,41072,8,0,3
WH_119519,9071,2,0,1
WH_119520,18096,7,0,6
WH_119521,33143,3,0,2
WH_119522,5124,7,2,2
WH_119523,37120,0,0,3
WH_119524,7139,8,3,1
WH_119525,30062,2,0,6
WH_119526,17092,1,0,4
WH_119527,31089,6,0,6
WH_119528,22151,2,1,4
WH_119529,52143,7,0,4
WH_119530,6122,5,0,1
WH_119531,41114,5,1,2
WH_119532,31081,6,4,6
WH_119533,36110,4,0,3
WH_119534,26133,8,1,3
WH_119535,4111,1,3,6
WH_119536,22101,8,0,4
WH_119537,25097,1,0,5
WH_119538,30098,0,1,6
WH_119539,16087,3,3,4
WH_119540,32076,4,5,6
WH_119541,36122,0,0,6
WH_119542,15147,5,1,4
WH_119543,9100,6,0,6
WH_119544,39085,8,1,2
WH_119545,41114,3,0,3
WH_119546,8068,4,0,2
WH_119547,32132,3,2,4
WH_119548,31146,2,0,3
WH_119549,9113,5,0,3
WH_119550,20140,3,0,4
WH_119551,37102,0,0,3
WH_119552,31120,8,3,3
WH_119553,21064,8,0,2
WH_119554,48083,5,1,2
WH_119555,12109,0,0,6
WH_119556,27063,7,3,4
WH_119557,6127,4,5,3
WH_119558,28060,1,0,5
WH_119559,7141,7,1,2
WH_119560,23125,7,1,5
WH_119561,29107,4,0,4
WH_119562,21087,1,0,6
WH_119563,13117,3,1,1
WH_119564,5100,6,3,2
WH_119565,37113,2,2,3
WH_119566,18062,1,1,5
WH_119567,42077,4,0,5
WH_119568,9081,6,1,2
WH_119569,6106,5,0,2
WH_119570,8135,0,3,4
WH_119571,25113,5,0,6
WH_119572,37083,4,0,5
WH_119573,7056,3,0,2
WH_119574,10138,3,0,3
WH_119575,31120,5,2,3
WH_119576,19061,0,0,5
WH_119577,7104,4,0,5
WH_119578,23120,4,0,6
WH_119579,42108,3,0,3
WH_119580,23138,6,2,2
WH_119581,31121,4,0,6
WH_119582,8072,1,2,6
WH_119583,34065,0,0,3
WH_119585,5057,8,4,4
WH_119586,25131,1,3,5
WH_119587,23119,3,0,4
WH_119588,20113,1,0,6
WH_119589,33116,8,0,6
WH_119590,21069,4,0,1
WH_119591,16075,0,0,2
WH_119592,5068,7,0,3
WH_119593,7109,0,0,3
WH_119594,8127,0,0,2
WH_119595,39086,1,0,6
WH_119596,23123,5,0,5
WH_119597,16086,8,0,2
WH_119598,19113,8,0,5
WH_119599,20097,2,1,4
WH_119600,24098,6,1,1
WH_119601,12074,5,0,2
WH_119602,31056,4,3,4
WH_119603,21134,7,0,5
WH_119604,16064,6,2,6
WH_119605,26067,3,0,5
WH_119606,17111,7,0,4
WH_119607,21068,0,1,2
WH_119608,29124,8,2,4
WH_119609,17150,5,0,6
WH_119610,31086,5,4,4
WH_119612,24070,6,5,2
WH_119613,10148,5,1,3
WH_119614,36116,1,0,5
WH_119615,21148,2,0,4
WH_119616,51131,7,0,6
WH_119617,23094,2,1,3
WH_119618,29151,1,0,5
WH_119619,12074,2,0,1
WH_119620,24146,5,2,3
WH_119621,19108,6,2,3
WH_119622,15121,3,1,1
WH_119623,13055,6,0,6
WH_119625,22075,5,0,6
WH_119626,40131,8,0,3
WH_119627,24109,5,0,6
WH_119628,6141,1,0,3
WH_119629,22134,3,3,5
WH_119631,29086,7,4,2
WH_119632,6070,5,0,1
WH_119633,23128,7,0,3
WH_119634,20060,4,0,6
WH_119635,13103,7,0,4
WH_119636,7062,5,2,1
WH_119637,12067,5,1,4
WH_119638,17063,2,2,2
WH_119639,32138,6,0,4
WH_119640,17096,3,4,3
WH_119641,19111,5,1,6
WH_119642,26110,8,0,4
WH_119643,17108,8,1,2
WH_119644,26075,7,0,2
WH_119645,28116,1,0,6
WH_119646,12132,5,0,1
WH_119647,11112,0,1,5
WH_119648,15072,0,0,3
WH_119649,17074,0,0,2
WH_119650,27142,1,0,5
WH_119651,6057,0,2,1
WH_119652,4093,0,0,3
WH_119653,26102,4,0,3
WH_119654,40104,2,2,4
WH_119655,40074,0,0,2
WH_119656,19086,4,3,6
WH_119657,45104,0,0,3
WH_119658,6080,5,0,2
WH_119659,34069,4,1,6
WH_119661,12078,3,0,5
WH_119662,13110,3,0,3
WH_119663,33056,1,0,6
WH_119664,21077,8,0,3
WH_119665,8114,1,0,3
WH_119666,12082,1,0,1
WH_119667,7083,0,0,1
WH_119668,28120,5,0,3
WH_119669,9075,0,1,3
WH_119670,38112,4,0,5
WH_119671,17057,7,0,3
WH_119672,49127,7,0,5
WH_119673,30069,7,0,5
WH_119674,28119,7,0,5
WH_119675,6143,7,0,5
WH_119676,26075,5,0,5
WH_119677,36065,4,0,6
WH_119678,9115,6,3,3
WH_119679,47121,0,0,4
WH_119680,12142,4,0,5
WH_119681,7098,6,0,3
WH_119682,18127,4,0,3
WH_119683,32089,5,0,5
WH_119684,34064,8,1,3
WH_119685,17134,4,0,2
WH_119686,9083,7,2,1
WH_119687,22102,2,0,6
WH_119688,9131,8,1,5
WH_119689,25088,4,3,3
WH_119690,6151,3,0,2
WH_119691,32069,6,1,4
WH_119692,11084,6,0,3
WH_119693,5087,2,0,1
WH_119694,32099,4,3,6
WH_119695,43147,7,0,2
WH_119696,31068,8,3,6
WH_119697,15069,8,0,5
WH_119698,27099,3,2,4
WH_119699,5056,5,1,2
WH_119700,24123,4,2,6
WH_119701,21080,1,2,5
WH_119702,32136,7,0,3
WH_119703,26140,8,0,6
WH_119704,27149,1,0,3
WH_119705,9134,2,0,5
WH_119706,13090,4,0,1
WH_119707,17131,1,0,4
WH_119708,32103,8,0,2
WH_119709,24127,6,3,3
WH_119711,18130,3,3,5
WH_119712,29141,0,0,3
WH_119713,36057,5,1,4
WH_119714,29118,2,0,2
WH_119715,29071,0,1,4
WH_119716,21145,5,0,2
WH_119718,45120,3,1,2
WH_119719,17060,0,0,6
WH_119720,21059,0,0,6
WH_119721,42131,4,0,5
WH_119722,13136,6,3,3
WH_119723,32077,0,1,5
WH_119724,30089,5,1,2
WH_119725,21097,0,1,1
WH_119726,30129,1,0,2
WH_119727,32094,0,1,4
WH_119728,20090,4,1,5
WH_119729,21148,4,3,6
WH_119730,6099,2,0,3
WH_119731,7097,1,0,3
WH_119732,30066,5,1,1
WH_119733,11090,3,0,6
WH_119734,16150,4,0,5
WH_119735,33075,7,1,3
WH_119736,6140,0,0,5
WH_119737,25139,2,0,4
WH_119738,23137,6,0,4
WH_119739,30124,0,0,2
WH_119740,33121,1,0,3
WH_119741,41145,6,0,6
WH_119742,29124,3,1,6
WH_119743,23130,3,2,2
WH_119744,32072,0,1,6
WH_119745,44097,8,1,6
WH_119746,31123,4,0,3
WH_119747,34073,8,0,3
WH_119748,30103,7,0,5
WH_119749,29063,7,0,5
WH_119750,5148,0,0,1
WH_119751,20060,8,1,5
WH_119752,29101,7,0,6
WH_119753,35063,8,1,5
WH_119754,31125,4,2,4
WH_119755,21143,3,0,2
WH_119756,8094,6,0,2
WH_119757,7097,7,0,6
WH_119758,29074,6,0,3
WH_119759,26106,7,0,4
WH_119760,6121,7,0,1
WH_119761,23068,7,1,2
WH_119762,36094,2,0,3
WH_119763,32067,6,0,3
WH_119764,20137,6,1,4
WH_119765,32132,7,0,5
WH_119766,17089,6,2,6
WH_119767,37093,0,0,3
WH_119768,25077,5,0,4
WH_119769,32104,4,1,6
WH_119770,42115,8,0,5
WH_119771,36086,2,0,6
WH_119772,13064,0,0,6
WH_119773,27075,0,1,4
WH_119775,11137,7,1,6
WH_119776,41145,6,4,2
WH_119777,28124,8,1,3
WH_119778,21065,0,0,6
WH_119779,29145,0,0,3
WH_119780,28087,0,2,4
WH_119781,39095,6,0,3
WH_119782,7139,8,0,1
WH_119783,6064,3,1,3
WH_119784,22059,6,0,6
WH_119785,11102,5,0,3
WH_119786,12126,0,1,4
WH_119787,5124,5,1,6
WH_119788,19107,3,0,4
WH_119790,26076,6,0,4
WH_119791,24077,1,0,5
WH_119792,6124,3,0,3
WH_119793,30056,0,2,5
WH_119794,30098,0,0,4
WH_119795,7109,5,1,1
WH_119796,16116,1,0,4
WH_119797,19135,0,0,5
WH_119798,9145,1,0,2
WH_119799,28089,0,0,4
WH_119800,23113,5,4,4
WH_119801,4150,7,0,2
WH_119802,10069,8,0,1
WH_119803,32088,4,0,3
WH_119804,40101,0,0,3
WH_119805,29074,1,0,6
WH_119806,28093,5,0,2
WH_119807,13060,5,0,6
WH_119808,22108,3,1,2
WH_119809,16114,7,0,6
WH_119810,12137,6,0,5
WH_119811,32114,4,0,3
WH_119812,39132,6,0,6
WH_119813,6067,6,3,2
WH_119814,21118,0,1,5
WH_119815,7117,1,0,3
WH_119816,14062,1,0,3
WH_119817,33135,7,0,4
WH_119819,14134,5,1,2
WH_119820,35074,5,3,3
WH_119821,15140,5,0,2
WH_119822,7082,4,0,3
WH_119823,28137,0,3,3
WH_119824,36073,7,3,2
WH_119825,7132,5,1,3
WH_119826,5124,3,1,2
WH_119827,28125,3,0,5
WH_119828,39073,5,1,3
WH_119829,13134,4,3,4
WH_119830,39102,4,0,6
WH_119831,22077,8,1,4
WH_119832,5084,4,2,3
WH_119833,6091,5,0,3
WH_119834,7096,0,0,1
WH_119835,14122,6,0,4
WH_119836,30117,1,0,3
WH_119837,8098,3,0,1
WH_119838,16079,2,3,2
WH_119839,21079,4,0,3
WH_119840,25112,7,1,4
WH_119841,24074,6,0,5
WH_119842,8144,1,0,5
WH_119843,29149,5,1,4
WH_119844,4113,8,0,2
WH_119846,19122,8,1,6
WH_119847,30070,8,0,4
WH_119848,11093,1,1,2
WH_119849,33079,3,1,6
WH_119851,22138,8,0,2
WH_119852,35056,3,1,6
WH_119853,47150,6,0,4
WH_119854,29093,2,0,3
WH_119855,19132,6,0,5
WH_119856,20077,3,0,6
WH_119857,8056,4,0,3
WH_119858,30108,8,0,3
WH_119859,33131,7,4,4
WH_119860,17150,8,0,6
WH_119861,25070,4,1,3
WH_119862,5133,6,2,2
WH_119863,54108,7,0,6
WH_119864,5115,5,0,3
WH_119865,26104,7,1,1
WH_119866,32105,6,1,3
WH_119867,13115,8,0,6
WH_119868,13055,5,3,2
WH_119869,31088,5,0,2
WH_119870,34138,5,1,4
WH_119871,11113,0,0,6
WH_119872,25108,5,0,3
WH_119873,14059,0,0,2
WH_119874,46109,1,0,5
WH_119875,9116,1,2,2
WH_119876,49089,1,0,2
WH_119877,18106,4,0,5
WH_119878,29144,6,0,3
WH_119879,13106,2,0,5
WH_119880,17063,4,5,2
WH_119881,7113,5,0,2
WH_119882,21137,7,2,4
WH_119883,24128,1,0,3
WH_119884,23135,8,0,4
WH_119885,18086,1,0,2
WH_119886,8071,0,2,3
WH_119887,25140,6,2,2
WH_119888,32079,4,0,5
WH_119889,21139,5,4,4
WH_119890,8137,7,1,2
WH_119891,8131,3,0,1
WH_119892,7072,3,0,1
WH_119893,24056,0,1,1
WH_119894,48087,6,0,2
WH_119895,10122,8,2,2
WH_119896,28101,4,3,4
WH_119897,27060,2,0,2
WH_119898,8060,0,2,3
WH_119899,32128,6,0,5
WH_119900,30105,6,0,4
WH_119901,9122,8,1,2
WH_119902,19104,5,0,4
WH_119903,12064,1,0,2
WH_119905,30078,1,1,3
WH_119906,22112,6,0,2
WH_119907,44091,2,0,6
WH_119908,44059,8,0,6
WH_119909,6063,2,0,5
WH_119910,35127,4,0,4
WH_119911,20088,1,0,5
WH_119912,12116,4,0,4
WH_119913,8132,7,3,2
WH_119914,40115,5,0,5
WH_119915,41082,6,2,3
WH_119916,22080,6,0,4
WH_119917,31118,6,0,4
WH_119918,30131,6,0,2
WH_119919,12114,4,1,5
WH_119920,29086,3,4,5
WH_119921,40055,3,1,2
WH_119922,27147,0,0,5
WH_119923,8108,6,0,5
WH_119924,14134,7,0,2
WH_119925,12143,1,0,2
WH_119926,32082,7,0,4
WH_119927,5069,4,0,2
WH_119928,21101,0,0,6
WH_119930,35112,8,0,2
WH_119931,15059,1,3,5
WH_119932,33091,4,0,3
WH_119933,24101,5,2,3
WH_119934,29072,1,0,5
WH_119935,4066,0,3,4
WH_119936,25149,4,0,4
WH_119937,22095,5,1,3
WH_119938,35102,0,0,5
WH_119939,6131,1,0,1
WH_119940,7144,7,0,1
WH_119941,22071,7,1,4
WH_119942,29064,6,0,2
WH_119943,23105,6,2,6
WH_119944,11080,3,0,5
WH_119945,20072,8,1,6
WH_119946,7090,0,1,1
WH_119947,27102,8,0,5
WH_119948,33142,1,2,6
WH_119949,16137,4,0,3
WH_119950,31126,1,0,2
WH_119951,29122,1,0,6
WH_119952,21089,3,0,2
WH_119954,32123,7,0,6
WH_119955,40091,6,1,3
WH_119956,26136,1,4,5
WH_119957,44057,5,1,5
WH_119958,19106,1,2,5
WH_119959,46080,7,1,4
WH_119960,31142,3,1,5
WH_119961,31148,6,1,5
WH_119962,33092,6,0,5
WH_119963,22071,4,0,6
WH_119964,6081,0,0,4
WH_119965,31099,8,0,6
WH_119966,12065,5,1,2
WH_119967,20148,0,0,5
WH_119968,36080,3,0,2
WH_119969,11070,2,2,6
WH_119970,17070,0,0,1
WH_119971,31126,6,0,4
WH_119972,13110,1,1,4
WH_119973,31092,6,0,5
WH_119974,21141,7,0,4
WH_119975,30071,8,0,3
WH_119976,5061,4,0,1
WH_119977,8077,6,0,2
WH_119978,32076,5,0,5
WH_119979,19059,5,1,1
WH_119980,16145,6,0,1
WH_119981,8055,2,0,4
WH_119982,28121,6,0,4
WH_119983,16064,6,2,2
WH_119984,15078,1,0,1
WH_119985,23133,1,3,5
WH_119986,22061,1,0,3
WH_119987,16091,8,0,3
WH_119988,25140,6,2,3
WH_119989,26083,1,1,3
WH_119990,23103,5,0,4
WH_119991,31129,4,0,4
WH_119992,14058,8,3,4
WH_119993,22067,3,0,4
WH_119994,30146,2,0,4
WH_119995,23085,2,1,6
WH_119996,27080,4,0,5
WH_119997,8107,1,1,1
WH_119998,46150,0,0,4
WH_119999,29087,7,0,3
WH_120001,46100,0,0,3
WH_120002,31126,7,0,4
WH_120003,18062,5,5,3
WH_120004,38126,0,0,2
WH_120006,23115,3,2,4
WH_120007,6080,7,0,2
WH_120008,34067,3,0,6
WH_120009,42135,8,1,6
WH_120010,30086,1,0,4
WH_120011,20119,7,0,5
WH_120012,5114,4,4,1
WH_120013,8147,0,0,5
WH_120015,9102,3,0,2
WH_120016,31118,1,4,4
WH_120017,37101,8,0,3
WH_120018,11097,4,0,6
WH_120019,23105,1,0,6
WH_120020,19065,6,1,6
WH_120021,16094,7,0,1
WH_120022,14061,1,1,2
WH_120023,18056,4,1,1
WH_120024,6058,6,2,1
WH_120025,38105,7,0,5
WH_120026,15079,8,1,2
WH_120027,25085,7,0,5
WH_120028,14072,6,4,3
WH_120029,32060,5,0,6
WH_120030,6122,1,3,2
WH_120031,7146,7,0,3
WH_120032,23123,8,0,5
WH_120033,31124,2,3,3
WH_120034,33132,0,0,3
WH_120035,5127,7,4,3
WH_120036,29111,6,0,5
WH_120037,28107,2,0,6
WH_120038,5096,8,0,2
WH_120039,13126,8,2,6
WH_120040,23079,4,0,4
WH_120041,38081,3,0,6
WH_120042,21076,7,0,3
WH_120043,41145,7,1,4
WH_120044,30062,5,0,4
WH_120045,9141,1,0,2
WH_120046,24119,4,3,2
WH_120047,7058,4,0,3
WH_120048,28142,6,0,6
WH_120049,10147,1,0,1
WH_120050,19135,7,5,6
WH_120051,20112,6,4,4
WH_120052,23128,4,0,2
WH_120053,32113,6,0,6
WH_120054,28069,3,0,3
WH_120055,36123,1,1,5
WH_120056,5103,7,2,3
WH_120057,10135,5,2,4
WH_120058,18146,3,0,2
WH_120059,48147,0,0,6
WH_120060,18083,3,3,4
WH_120061,42076,4,0,3
WH_120063,15149,8,0,1
WH_120064,49059,4,0,6
WH_120065,44121,3,0,4
WH_120066,7077,4,0,3
WH_120067,34105,7,0,2
WH_120068,7121,1,2,1
WH_120069,11109,1,0,6
WH_120070,22110,5,1,1
WH_120071,29134,2,0,2
WH_120072,22069,5,0,4
WH_120073,8125,8,0,2
WH_120074,30136,6,0,5
WH_120075,33131,5,2,5
WH_120076,33090,7,0,5
WH_120077,19093,4,0,6
WH_120078,38113,3,1,6
WH_120079,43063,4,0,6
WH_120080,23144,6,2,3
WH_120081,24132,5,2,4
