Ware_house_ID,split,Location_type,zone,WH_regional_zone,product_wg_ton,storage_issue_reported_l3m,wh_breakdown_l3m,num_refill_req_l3m,govt_check_l3m,transport_issue_l1y,wh_est_year,workers_num,dist_from_hub,Competitor_in_mkt,retail_shop_num,distributor_num,electric_supply,temp_reg_mach,flood_proof,flood_impacted,is_unrated_warehouse,wh_est_year_missing,certificate_grade,capacity_size,Location_type_Urban,wh_owner_type_Rented,zone_East,zone_South,zone_West,WH_regional_zone_Zone_1,WH_regional_zone_Zone_2,WH_regional_zone_Zone_3,WH_regional_zone_Zone_4,WH_regional_zone_Zone_5
WH_119930,train,Rural,North,Zone 2,35112,28,2,8,18,0,1999,24,127,4,6012,49,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0
WH_119931,train,Rural,West,Zone 6,15059,12,5,1,23,3,2009,55,223,4,5828,46,0,0,0,0,0,1,1,3,0,1,0,0,1,0,0,0,0,0
WH_119932,train,Urban,North,Zone 6,33091,24,3,4,29,0,2002,21,131,3,4208,44,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0
WH_119933,train,Rural,North,Zone 2,24101,19,3,5,12,2,2005,41,85,4,4972,65,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0
WH_119934,train,Rural,North,Zone 3,29072,22,5,1,27,0,2009,37,204,2,6072,65,1,0,0,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0
WH_119935,train,Rural,South,Zone 2,4066,4,4,0,1,3,2009,20,229,2,5717,66,1,0,0,0,0,1,3,2,0,1,0,1,0,0,1,0,0,0
WH_119936,train,Rural,West,Zone 1,25149,20,4,4,3,0,2008,23,238,3,4265,65,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
WH_119937,train,Rural,North,Zone 3,22095,18,3,5,27,1,2006,29,262,3,4285,24,1,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0,0
WH_119938,train,Rural,West,Zone 6,35102,27,5,0,23,0,2009,25,229,4,4338,58,0,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0
WH_119939,test,Rural,West,Zone 4,6131,5,1,1,26,0,2009,31,231,3,4581,49,1,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,0
WH_119940,train,Rural,North,Zone 6,7144,6,1,7,9,0,2020,22,122,3,3291,70,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
WH_119941,train,Rural,South,Zone 3,22071,17,4,7,19,1,2009,27,163,2,4134,57,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0
WH_119942,train,Rural,West,Zone 4,29064,23,2,6,11,0,2008,30,123,4,4337,22,1,1,0,0,0,0,5,2,0,1,0,0,1,0,0,0,1,0
WH_119943,train,Rural,North,Zone 4,23105,17,6,6,26,2,2012,23,145,2,5385,49,1,1,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,0
WH_119944,train,Urban,North,Zone 4,11080,9,5,3,26,0,2012,18,223,2,6341,61,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0
WH_119945,train,Rural,North,Zone 6,20072,15,6,8,23,1,2009,24,115,2,5422,32,0,1,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0
WH_119946,test,Urban,West,Zone 6,7090,5,1,0,23,1,2009,17,208,4,4059,29,1,0,0,0,0,1,1,3,1,0,0,0,1,0,0,0,0,0
WH_119947,train,Rural,North,Zone 6,27102,19,5,8,28,0,2009,26,137,2,4324,70,0,1,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0
WH_119948,train,Rural,North,Zone 6,33142,26,6,1,23,2,2009,29,140,2,5255,67,1,0,0,0,0,1,4,3,0,1,0,0,0,0,0,0,0,0
WH_119949,train,Rural,North,Zone 5,16137,13,3,4,24,0,2010,30,196,3,4012,65,1,1,0,1,0,0,3,3,0,0,0,0,0,0,0,0,0,1
WH_119950,train,Rural,North,Zone 2,31126,25,2,1,1,0,2009,20,198,2,5792,24,0,0,0,0,0,1,5,2,0,1,0,0,0,0,1,0,0,0
WH_119951,train,Rural,South,Zone 1,29122,23,6,1,21,0,2009,26,142,2,3532,50,1,0,0,1,0,1,2,1,0,0,0,1,0,1,0,0,0,0
WH_119952,train,Urban,North,Zone 6,21089,16,2,3,28,0,2009,35,152,2,4677,25,1,1,0,0,0,1,4,3,1,1,0,0,0,0,0,0,0,0
WH_119953,train,Rural,North,Zone 6,8139,0,0,7,28,0,2022,44,215,2,5649,46,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
WH_119954,train,Rural,North,Zone 5,32123,25,6,7,14,0,2004,18,268,2,5577,33,0,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,1
WH_119955,train,Rural,North,Zone 4,40091,33,3,6,26,1,2006,21,69,2,4914,21,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,0,1,0
WH_119956,train,Rural,South,Zone 5,26136,22,5,1,14,4,2009,31,250,2,6496,38,1,1,0,0,0,1,2,3,0,0,0,1,0,0,0,0,0,1
WH_119957,train,Rural,West,Zone 3,44057,34,5,5,19,1,1999,17,114,5,4451,50,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,1,0,0
WH_119958,train,Rural,North,Zone 6,19106,16,5,1,6,2,2009,17,240,4,4197,68,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0
WH_119959,train,Rural,North,Zone 3,46080,35,4,7,19,1,2006,30,239,4,5617,49,1,1,0,1,0,0,5,2,0,1,0,0,0,0,0,1,0,0
WH_119960,train,Rural,South,Zone 1,31142,23,5,3,31,1,2006,27,106,4,3245,46,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0
WH_119961,train,Rural,West,Zone 5,31148,24,5,6,10,1,2009,25,153,4,4664,38,1,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,1
WH_119962,train,Rural,North,Zone 3,33092,25,5,6,27,0,2011,27,73,2,4535,58,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0
WH_119963,train,Rural,North,Zone 5,22071,17,6,4,5,0,2007,30,249,4,4892,54,1,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_119964,train,Urban,North,Zone 5,6081,5,4,0,14,0,2009,31,174,4,4193,27,1,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0,1
WH_119965,train,Rural,South,Zone 2,31099,22,6,8,32,0,2002,30,200,4,4129,43,0,1,0,0,0,0,5,2,0,1,0,1,0,0,1,0,0,0
WH_119966,train,Rural,West,Zone 6,12065,9,2,5,2,1,2013,26,70,4,3771,16,0,0,0,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0
WH_119967,train,Rural,West,Zone 1,20148,17,5,0,3,0,2009,32,87,4,4433,32,0,0,0,0,0,1,3,1,0,0,0,0,1,1,0,0,0,0
WH_119968,train,Rural,West,Zone 6,36080,29,2,3,9,0,2001,25,85,2,4804,28,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0
WH_119969,test,Rural,South,Zone 5,11070,9,6,2,25,2,2009,19,102,3,4455,37,0,0,0,0,0,1,4,3,0,0,0,1,0,0,0,0,0,1
WH_119970,test,Rural,West,Zone 5,17070,12,1,0,24,0,2009,23,261,3,8594,53,0,0,0,0,0,1,1,3,0,1,0,0,1,0,0,0,0,1
WH_119971,train,Rural,West,Zone 2,31126,24,4,6,12,0,2005,31,211,2,5434,27,0,1,0,0,0,0,5,2,0,0,0,0,1,0,1,0,0,0
WH_119972,train,Rural,North,Zone 6,13110,10,4,1,28,1,2009,32,218,3,5235,37,1,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_119973,train,Rural,North,Zone 5,31092,24,5,6,24,0,2002,31,242,3,6163,66,1,1,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,1
WH_119974,train,Rural,North,Zone 6,21141,15,4,7,13,0,2014,33,270,4,4742,17,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
WH_119975,train,Urban,North,Zone 4,30071,22,3,8,26,0,2000,30,220,4,5704,58,1,0,0,0,0,0,4,2,1,0,0,0,0,0,0,0,1,0
WH_119976,train,Rural,South,Zone 2,5061,5,1,4,22,0,2018,26,56,2,4668,56,0,0,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0
WH_119977,train,Rural,South,Zone 4,8077,6,2,6,11,0,2020,30,173,3,4350,54,0,1,0,0,0,0,4,2,0,0,0,1,0,0,0,0,1,0
WH_119978,train,Rural,West,Zone 4,32076,25,5,5,11,0,2006,31,69,6,4031,25,1,1,0,1,0,0,5,2,0,0,0,0,1,0,0,0,1,0
WH_119979,train,Rural,South,Zone 1,19059,14,1,5,3,1,2017,19,215,2,4853,28,0,0,0,0,0,0,4,1,0,1,0,1,0,1,0,0,0,0
WH_119980,train,Rural,North,Zone 6,16145,14,1,6,23,0,2016,24,79,4,4823,38,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0
WH_119981,train,Rural,West,Zone 6,8055,7,4,2,23,0,2009,31,132,4,5303,62,1,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0
WH_119982,train,Rural,West,Zone 4,28121,24,4,6,26,0,2005,25,205,2,6596,25,1,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0
WH_119983,train,Rural,North,Zone 3,16064,14,2,6,27,2,2009,29,82,2,5875,38,1,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0
WH_119984,train,Rural,North,Zone 6,15078,12,1,1,28,0,2009,24,178,2,4964,69,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0
WH_119985,test,Rural,East,Zone 1,23133,19,5,1,31,3,2009,37,127,3,4512,64,1,0,0,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0
WH_119986,train,Rural,North,Zone 5,22061,16,3,1,14,0,2009,32,161,4,5576,62,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,1
WH_119987,test,Rural,West,Zone 4,16091,12,3,8,26,0,2018,33,228,4,3882,64,0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,1,0
WH_119988,train,Rural,South,Zone 5,25140,20,3,6,25,2,2009,31,108,1,5018,55,1,0,0,1,0,1,4,3,0,0,0,1,0,0,0,0,0,1
WH_119989,train,Rural,North,Zone 5,26083,20,3,1,24,1,2009,30,242,4,4629,55,1,1,0,0,0,1,5,3,0,1,0,0,0,0,0,0,0,1
WH_119990,train,Rural,West,Zone 5,23103,18,4,5,10,0,2009,27,87,2,6265,63,1,1,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,1
WH_119991,train,Rural,South,Zone 1,31129,27,4,4,21,0,2009,18,98,4,4074,26,0,0,0,0,0,1,3,1,0,1,0,1,0,1,0,0,0,0
WH_119992,train,Rural,North,Zone 3,14058,12,4,8,27,3,2009,36,202,4,4576,51,0,1,0,0,0,1,2,2,0,1,0,0,0,0,0,1,0,0
WH_119993,train,Rural,West,Zone 2,22067,19,4,3,1,0,2008,14,236,4,4887,33,0,0,0,0,0,0,2,2,0,1,0,0,1,0,1,0,0,0
WH_119994,train,Rural,North,Zone 4,30146,23,4,2,26,0,2009,21,56,4,4150,20,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,0,1,0
WH_119995,train,Rural,North,Zone 2,23085,19,6,2,12,1,2009,27,154,2,5092,29,1,0,0,1,0,1,2,2,0,0,0,0,0,0,1,0,0,0
WH_119996,train,Rural,West,Zone 5,27080,22,5,4,14,0,2006,28,148,5,6195,49,1,0,0,0,0,0,3,3,0,0,0,0,1,0,0,0,0,1
WH_119997,train,Rural,North,Zone 6,8107,7,1,1,9,1,2009,30,242,3,4515,39,1,0,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0
WH_119998,train,Urban,West,Zone 4,46150,34,4,0,11,0,2009,35,169,2,4467,21,1,0,0,0,0,1,4,2,1,1,0,0,1,0,0,0,1,0
WH_119999,train,Rural,North,Zone 6,29087,23,3,7,6,0,2007,19,257,3,8158,43,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
WH_120000,train,Rural,West,Zone 2,13067,0,0,8,1,0,2021,40,87,3,4751,47,1,0,0,1,1,0,0,2,0,1,0,0,1,0,1,0,0,0
WH_120001,train,Rural,West,Zone 6,46100,37,3,0,8,0,2009,30,159,4,4685,70,1,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0
WH_120002,train,Rural,West,Zone 4,31126,25,4,7,26,0,2007,18,164,4,6127,28,0,0,0,0,0,0,4,2,0,1,0,0,1,0,0,0,1,0
WH_120003,train,Rural,North,Zone 1,18062,13,3,5,31,5,2009,32,195,2,5677,56,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0
WH_120004,train,Urban,West,Zone 5,38126,28,2,0,10,0,2009,33,255,5,5331,55,1,0,0,0,0,1,5,3,1,0,0,0,1,0,0,0,0,1
WH_120005,train,Rural,North,Zone 4,11102,0,0,8,26,0,2021,35,103,4,3683,29,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0
WH_120006,train,Rural,North,Zone 6,23115,20,4,3,23,2,2009,28,108,4,4587,45,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0
WH_120007,train,Rural,North,Zone 6,6080,5,2,7,28,0,2021,30,121,4,4653,69,1,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0
WH_120008,train,Rural,North,Zone 2,34067,28,6,3,1,0,2003,24,111,3,4003,52,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0
WH_120009,train,Rural,West,Zone 1,42135,32,6,8,30,1,2001,32,181,2,7112,33,1,0,0,0,0,0,4,1,0,1,0,0,1,1,0,0,0,0
WH_120010,train,Rural,North,Zone 3,30086,24,4,1,27,0,2009,24,193,4,4737,23,0,0,0,0,0,1,4,2,0,1,0,0,0,0,0,1,0,0
WH_120011,test,Rural,South,Zone 6,20119,16,5,7,23,0,2009,32,197,2,5076,53,0,0,0,0,0,0,2,3,0,1,0,1,0,0,0,0,0,0
WH_120012,train,Rural,South,Zone 3,5114,4,1,4,19,4,2009,39,252,2,7939,20,1,1,0,1,0,1,1,2,0,0,0,1,0,0,0,1,0,0
WH_120013,train,Rural,North,Zone 6,8147,7,5,0,13,0,2009,34,187,3,4340,54,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
WH_120014,test,Rural,West,Zone 4,3055,0,0,0,11,0,2009,34,185,5,4882,23,1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0
WH_120015,test,Rural,West,Zone 4,9102,7,2,3,11,0,2021,29,90,2,5174,41,1,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0
WH_120016,train,Urban,East,Zone 3,31118,27,4,1,27,4,2009,24,230,5,4694,48,1,0,0,1,0,1,2,2,1,0,1,0,0,0,0,1,0,0
WH_120017,train,Rural,South,Zone 3,37101,30,3,8,19,0,2000,27,149,2,6074,65,1,0,0,0,0,0,3,2,0,0,0,1,0,0,0,1,0,0
WH_120018,train,Rural,South,Zone 2,11097,9,6,4,32,0,2018,41,58,2,3825,56,1,1,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
WH_120019,test,Rural,North,Zone 6,23105,19,6,1,28,0,2009,26,168,3,6420,68,1,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0
WH_120020,train,Rural,South,Zone 2,19065,17,6,6,32,1,2009,28,236,4,5117,50,0,0,0,1,0,1,3,2,0,0,0,1,0,0,1,0,0,0
WH_120021,train,Rural,North,Zone 6,16094,13,1,7,28,0,2020,23,224,2,5320,23,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
WH_120022,train,Rural,West,Zone 6,14061,10,2,1,23,1,2009,41,233,3,3710,22,1,0,0,0,0,1,5,3,0,1,0,0,1,0,0,0,0,0
WH_120023,train,Rural,West,Zone 5,18056,15,1,4,24,1,2015,24,218,3,4797,20,0,0,0,0,0,0,3,3,0,1,0,0,1,0,0,0,0,1
WH_120024,train,Rural,South,Zone 5,6058,5,1,6,10,2,2022,23,71,5,3146,47,1,1,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1
WH_120025,train,Rural,South,Zone 5,38105,29,5,7,10,0,1998,35,95,2,3924,23,1,1,0,0,0,0,2,3,0,1,0,1,0,0,0,0,0,1
WH_120026,train,Rural,South,Zone 4,15079,12,2,8,26,1,2009,28,164,3,5832,16,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0
WH_120027,test,Rural,North,Zone 6,25085,19,5,7,28,0,2009,25,271,3,4649,18,1,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0
WH_120028,train,Rural,West,Zone 4,14072,12,3,6,11,4,2014,26,238,4,3825,40,1,0,0,0,0,0,2,2,0,1,0,0,1,0,0,0,1,0
WH_120029,train,Rural,South,Zone 5,32060,26,6,5,25,0,2005,16,122,2,5615,17,0,0,0,0,0,0,3,3,0,1,0,1,0,0,0,0,0,1
WH_120030,train,Rural,West,Zone 4,6122,5,2,1,11,3,2009,32,87,5,4405,46,1,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,1,0
WH_120031,train,Rural,North,Zone 6,7146,5,3,7,23,0,2016,28,59,2,5036,54,1,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,0
WH_120032,train,Rural,East,Zone 4,23123,17,5,8,26,0,2004,15,199,8,4958,30,0,1,0,0,0,0,4,2,0,1,1,0,0,0,0,0,1,0
WH_120033,train,Rural,North,Zone 6,31124,25,3,2,28,3,2009,36,240,4,5226,16,1,0,0,1,0,1,1,3,0,1,0,0,0,0,0,0,0,0
WH_120034,train,Rural,North,Zone 6,33132,26,3,0,28,0,2009,30,179,3,4695,65,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0
WH_120035,train,Rural,West,Zone 4,5127,4,3,7,26,4,2009,21,169,4,4216,56,1,0,0,0,0,1,3,2,0,1,0,0,1,0,0,0,1,0
WH_120036,test,Rural,West,Zone 6,29111,22,5,6,9,0,2011,29,114,4,4891,69,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
WH_120037,test,Rural,North,Zone 6,28107,24,6,2,28,0,2009,33,149,2,5520,56,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0
WH_120038,test,Rural,West,Zone 4,5096,4,2,8,11,0,2021,41,270,4,6087,35,0,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,1,0
WH_120039,train,Urban,West,Zone 5,13126,10,6,8,14,2,2013,32,240,3,4974,48,0,0,0,0,0,0,4,3,1,1,0,0,1,0,0,0,0,1
WH_120040,train,Rural,North,Zone 3,23079,18,4,4,27,0,2008,23,106,2,5246,69,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0
WH_120041,test,Rural,West,Zone 1,38081,27,6,3,3,0,2003,35,236,4,4400,42,1,1,0,0,0,0,4,1,0,1,0,0,1,1,0,0,0,0
WH_120042,train,Rural,West,Zone 1,21076,16,3,7,30,0,2003,28,228,4,5377,42,1,1,0,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0
WH_120043,train,Urban,North,Zone 3,41145,31,4,7,27,1,2002,36,215,4,5796,59,1,1,0,0,0,0,4,2,1,0,0,0,0,0,0,1,0,0
WH_120044,train,Rural,North,Zone 3,30062,24,4,5,27,0,2001,23,91,3,4329,64,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1,0,0
WH_120045,test,Rural,South,Zone 2,9141,7,2,1,32,0,2009,30,166,3,5489,44,1,0,0,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0
WH_120046,train,Rural,West,Zone 3,24119,19,2,4,19,3,2009,42,236,4,5569,57,1,0,1,0,0,1,4,2,0,0,0,0,1,0,0,1,0,0
WH_120047,train,Rural,North,Zone 3,7058,5,3,4,19,0,2019,32,90,3,4662,70,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
WH_120048,train,Rural,North,Zone 6,28142,24,6,6,23,0,2005,17,199,4,4818,19,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0
WH_120049,train,Rural,West,Zone 4,10147,8,1,1,26,0,2009,21,129,3,4488,68,0,0,0,0,0,1,1,2,0,1,0,0,1,0,0,0,1,0
WH_120050,train,Rural,South,Zone 2,19135,16,6,7,12,5,2009,26,241,4,4763,59,1,1,0,0,0,1,3,2,0,1,0,1,0,0,1,0,0,0
WH_120051,test,Rural,West,Zone 4,20112,16,4,6,11,4,2011,39,269,2,6135,17,1,1,0,0,0,0,3,2,0,0,0,0,1,0,0,0,1,0
WH_120052,train,Rural,North,Zone 6,23128,18,2,4,28,0,2009,24,239,4,4235,44,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0
WH_120053,train,Rural,South,Zone 1,32113,25,6,6,21,0,2001,29,151,2,6991,37,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0
WH_120054,train,Urban,North,Zone 5,28069,24,3,3,17,0,2006,17,149,2,5738,24,0,0,0,0,0,0,2,3,1,1,0,0,0,0,0,0,0,1
WH_120055,train,Urban,North,Zone 3,36123,30,5,1,19,1,2009,19,136,2,5055,27,1,0,0,0,0,1,3,2,1,0,0,0,0,0,0,1,0,0
WH_120056,train,Rural,West,Zone 5,5103,4,3,7,10,2,2009,29,195,3,4905,45,1,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,1
WH_120057,train,Urban,North,Zone 3,10135,8,4,5,27,2,2009,36,178,4,2997,16,1,1,0,0,0,1,2,2,1,1,0,0,0,0,0,1,0,0
WH_120058,train,Rural,West,Zone 6,18146,13,2,3,9,0,2013,21,264,3,5784,35,0,1,0,0,0,0,5,1,0,1,0,0,1,0,0,0,0,0
WH_120059,train,Rural,North,Zone 3,48147,36,6,0,19,0,2009,31,177,3,6876,17,1,0,1,0,0,1,5,2,0,1,0,0,0,0,0,1,0,0
WH_120060,train,Rural,West,Zone 3,18083,14,4,3,19,3,2009,20,244,4,4434,58,0,0,0,0,0,1,1,2,0,0,0,0,1,0,0,1,0,0
WH_120061,test,Rural,South,Zone 3,42076,31,3,4,19,0,1999,16,196,3,4329,24,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,1,0,0
WH_120062,train,Rural,South,Zone 1,6075,0,0,2,21,2,2009,26,268,2,4221,54,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0
WH_120063,train,Rural,West,Zone 2,15149,10,1,8,12,0,2017,25,242,2,5505,53,0,0,0,0,0,0,4,2,0,0,0,0,1,0,1,0,0,0
WH_120064,train,Rural,West,Zone 5,49059,36,6,4,14,0,2004,24,112,7,7784,38,0,0,0,0,0,0,4,3,0,1,0,0,1,0,0,0,0,1
WH_120065,train,Rural,South,Zone 2,44121,32,4,3,32,0,2006,18,168,1,5483,36,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0
WH_120066,train,Rural,South,Zone 2,7077,5,3,4,32,0,2022,21,193,4,5136,57,0,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0
WH_120067,train,Rural,West,Zone 5,34105,24,2,7,14,0,2000,24,184,4,4053,47,1,1,0,1,0,0,4,3,0,0,0,0,1,0,0,0,0,1
WH_120068,test,Rural,West,Zone 6,7121,6,1,1,6,2,2009,31,118,6,4787,60,0,1,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,0
WH_120069,train,Rural,North,Zone 6,11109,9,6,1,6,0,2009,28,206,3,4818,27,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0
WH_120070,train,Rural,North,Zone 5,22110,19,1,5,24,1,2011,24,132,2,4588,33,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1
WH_120071,train,Rural,North,Zone 5,29134,20,2,2,24,0,2009,30,231,2,3676,37,1,1,0,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1
WH_120072,train,Rural,North,Zone 6,22069,16,4,5,15,0,2013,26,101,2,9529,24,1,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0
WH_120073,test,Rural,South,Zone 6,8125,7,2,8,23,0,2021,32,57,2,6705,20,1,0,0,0,0,0,2,3,0,1,0,1,0,0,0,0,0,0
WH_120074,train,Urban,South,Zone 5,30136,24,5,6,14,0,2006,28,66,8,4646,24,1,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,1
WH_120075,train,Rural,South,Zone 2,33131,26,5,5,22,2,2001,31,237,2,6552,45,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0
WH_120076,train,Rural,North,Zone 1,33090,24,5,7,16,0,2007,46,197,3,4099,64,1,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0
WH_120077,train,Rural,North,Zone 6,19093,15,6,4,28,0,2014,17,58,2,7998,34,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0
WH_120078,train,Rural,West,Zone 6,38113,29,6,3,23,1,2004,25,126,5,4548,59,1,1,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0
WH_120079,train,Rural,West,Zone 6,43063,33,6,4,9,0,1998,24,186,4,3256,46,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
WH_120080,train,Rural,North,Zone 5,23144,19,3,6,17,2,2011,27,100,4,7088,50,1,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1
WH_120081,train,Rural,North,Zone 5,24132,19,4,5,5,2,2008,37,103,2,5788,56,1,1,0,0,0,0,5,3,0,1,0,0,0,0,0,0,0,1
WH_120082,train,Rural,South,Zone 5,7059,6,6,2,14,5,2009,30,215,2,3999,70,0,0,0,0,0,1,5,3,0,0,0,1,0,0,0,0,0,1
WH_120083,train,Rural,North,Zone 5,9103,8,3,5,17,2,2009,28,237,3,4608,52,1,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,1
WH_120084,train,Rural,South,Zone 2,28067,21,2,3,32,0,2009,38,143,2,4915,36,1,1,0,1,0,1,5,2,0,1,0,1,0,0,1,0,0,0
WH_120085,train,Rural,West,Zone 1,14097,11,4,4,3,0,2014,41,192,4,4413,44,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
WH_120086,train,Rural,West,Zone 2,34079,27,3,0,1,2,2009,22,72,4,4678,34,1,0,0,0,0,1,4,2,0,0,0,0,1,0,1,0,0,0
WH_120087,train,Rural,North,Zone 6,23125,20,2,0,28,0,2009,20,144,3,8599,53,0,0,0,0,0,1,3,3,0,1,0,0,0,0,0,0,0,0
WH_120088,test,Rural,North,Zone 3,18072,15,2,0,27,4,2009,22,221,4,4802,15,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,1,0,0
WH_120089,train,Rural,South,Zone 2,40082,31,2,3,32,1,2000,38,252,2,5048,32,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,0,0
WH_120090,train,Rural,West,Zone 5,33128,27,5,0,10,0,2009,28,115,4,5561,55,1,0,0,0,0,1,4,3,0,0,0,0,1,0,0,0,0,1
WH_120091,train,Rural,North,Zone 5,32093,26,3,4,24,0,1997,23,197,2,5837,34,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1
WH_120092,train,Rural,South,Zone 6,26061,18,5,7,29,0,2015,29,210,2,6101,63,1,1,0,0,0,0,5,3,0,0,0,1,0,0,0,0,0,0
WH_120093,train,Rural,West,Zone 6,35106,26,2,3,6,0,2003,16,175,4,4177,35,0,0,0,0,0,0,4,3,0,0,0,0,1,0,0,0,0,0
