Ware_house_ID,zone,WH_regional_zone,product_wg_ton,recommended_product_wg_ton,difference_from_recorded_ton,split
WH_122052,West,Zone 5,40120,40544.14765139306,424.1476513930611,train
WH_122053,North,Zone 3,7091,7105.035535517329,14.035535517328753,test
WH_122054,West,Zone 1,26115,27055.040151498753,940.0401514987534,train
WH_122055,North,Zone 5,5119,4894.331894384297,-224.6681056157031,train
WH_122056,West,Zone 4,9144,9168.4287594669,24.428759466900374,train
WH_122057,West,Zone 6,30060,30464.07144728217,404.071447282171,train
WH_122058,East,Zone 3,10148,9645.452380772655,-502.5476192273454,test
WH_122059,West,Zone 4,33085,34624.63306953016,1539.6330695301585,train
WH_122060,South,Zone 2,24084,23393.082869840517,-690.9171301594833,train
WH_122061,North,Zone 6,26095,25662.95886855515,-432.0411314448502,train
WH_122062,North,Zone 3,25149,24580.278257827966,-568.7217421720343,test
WH_122063,West,Zone 4,5126,6607.159751939344,1481.1597519393436,test
WH_122064,North,Zone 5,15085,14729.02735335888,-355.97264664111935,train
WH_122065,South,Zone 4,12074,11254.283625634294,-819.7163743657056,train
WH_122066,South,Zone 4,33076,32330.134374986716,-745.8656250132844,train
WH_122067,North,Zone 6,4086,4960.199035432681,874.1990354326808,train
WH_122068,West,Zone 4,13074,7171.483745324162,-5902.516254675838,train
WH_122069,South,Zone 3,33141,33767.332753530776,626.3327535307762,train
WH_122070,West,Zone 4,31127,30415.157116829447,-711.8428831705533,test
WH_122071,South,Zone 2,18132,17998.894318155482,-133.10568184451768,train
WH_122072,West,Zone 4,30082,28889.100836735353,-1192.8991632646466,train
WH_122073,South,Zone 4,26068,26643.010766837295,575.0107668372948,train
WH_122074,South,Zone 6,6113,5230.613402844792,-882.3865971552077,train
WH_122075,South,Zone 2,8098,8254.137081073646,156.1370810736462,train
WH_122076,South,Zone 1,34105,35178.85092944487,1073.8509294448668,train
WH_122077,North,Zone 6,31135,31291.656545542377,156.656545542377,train
WH_122078,West,Zone 4,29087,28525.97093013557,-561.0290698644312,train
WH_122079,North,Zone 2,26135,26829.838801355545,694.838801355545,train
WH_122080,West,Zone 6,22131,22059.750814665265,-71.24918533473465,train
WH_122081,North,Zone 4,24063,24431.027982334235,368.0279823342353,train
WH_122082,North,Zone 3,29091,28318.316279180217,-772.683720819783,test
WH_122083,West,Zone 4,28056,28164.296506576327,108.29650657632737,train
WH_122084,West,Zone 5,22075,21952.56353076543,-122.43646923456981,train
WH_122085,North,Zone 6,20135,20767.573937051933,632.5739370519332,train
WH_122086,North,Zone 6,22091,22264.81960847408,173.81960847408118,train
WH_122087,West,Zone 4,18075,19046.723365821774,971.7233658217738,train
WH_122088,West,Zone 6,43084,42835.95827138069,-248.04172861931147,test
WH_122089,South,Zone 2,33098,32314.861896446266,-783.1381035537343,test
WH_122090,West,Zone 3,23132,22150.715758075545,-981.2842419244553,test
WH_122091,East,Zone 4,47088,48460.904634476756,1372.9046344767557,test
WH_122092,North,Zone 6,28083,28535.071007582774,452.07100758277375,train
WH_122093,North,Zone 2,24119,24627.790909296473,508.7909092964728,train
WH_122094,North,Zone 6,18071,18679.763247689138,608.7632476891376,train
WH_122095,West,Zone 6,23142,22266.618638444685,-875.3813615553154,train
WH_122096,West,Zone 4,18086,17309.5164450598,-776.4835549402014,test
WH_122097,North,Zone 6,41078,41740.99201335206,662.9920133520573,train
WH_122098,South,Zone 5,18082,17917.65228062075,-164.3477193792496,test
WH_122099,North,Zone 6,26077,27085.25050862121,1008.2505086212113,train
WH_122100,West,Zone 6,41111,41461.596648268074,350.5966482680742,train
WH_122101,West,Zone 4,33074,31128.277885780873,-1945.7221142191265,train
WH_122102,West,Zone 5,21131,21132.723082090688,1.7230820906879671,train
WH_122103,North,Zone 4,36137,37627.51792118021,1490.5179211802097,train
WH_122104,North,Zone 1,29064,29594.08602181407,530.0860218140697,test
WH_122105,West,Zone 5,29080,28523.40789519545,-556.5921048045493,train
WH_122106,North,Zone 4,8088,8375.208401269943,287.20840126994335,test
WH_122107,West,Zone 2,7136,7015.128091094713,-120.87190890528655,train
WH_122108,North,Zone 1,23056,22423.90501432183,-632.0949856781699,train
WH_122109,North,Zone 6,23139,23804.20398335387,665.2039833538693,train
WH_122110,South,Zone 2,17133,17986.927888533617,853.9278885336171,train
WH_122111,West,Zone 6,11123,11879.379112398978,756.3791123989777,train
WH_122112,North,Zone 3,10128,9083.393258352779,-1044.6067416472215,train
WH_122113,North,Zone 6,7121,7335.754733329008,214.75473332900765,train
WH_122114,West,Zone 3,24087,24184.90925759012,97.90925759011952,train
WH_122115,North,Zone 2,5150,5863.561435930518,713.5614359305182,train
WH_122116,North,Zone 6,29135,31269.852089213622,2134.852089213622,train
WH_122117,North,Zone 1,51124,51007.92295780761,-116.07704219238803,train
WH_122118,North,Zone 1,5103,5493.716246342108,390.7162463421082,train
WH_122119,West,Zone 6,40086,39418.26721922723,-667.7327807727706,train
WH_122120,North,Zone 4,30090,29854.488313028494,-235.5116869715057,train
WH_122121,North,Zone 5,31096,31387.89575336765,291.8957533676512,test
WH_122122,North,Zone 4,22139,21476.6907824611,-662.3092175388992,train
WH_122123,North,Zone 2,34107,34535.834712049436,428.83471204943635,train
WH_122124,North,Zone 1,30055,30569.70271445452,514.7027144545209,train
WH_122125,North,Zone 6,20087,20049.266683695852,-37.73331630414759,train
WH_122126,South,Zone 2,15131,15642.488548393443,511.4885483934431,train
WH_122127,North,Zone 2,14080,15044.742127252774,964.7421272527736,train
WH_122128,North,Zone 5,45109,44190.88084984674,-918.1191501532594,train
WH_122129,South,Zone 5,11117,10625.51727739646,-491.4827226035395,train
WH_122130,South,Zone 4,6127,5863.440551261618,-263.55944873838234,train
WH_122131,South,Zone 1,28086,28466.22634145986,380.2263414598601,train
WH_122132,North,Zone 1,5147,4807.955733272545,-339.04426672745467,train
WH_122133,South,Zone 5,16063,16335.117691582107,272.117691582107,train
WH_122134,North,Zone 6,18114,16356.595173726198,-1757.4048262738015,train
WH_122135,South,Zone 5,26114,26766.918982918796,652.9189829187962,test
WH_122136,South,Zone 1,22082,22487.909282725057,405.909282725057,train
WH_122137,North,Zone 5,32093,31752.19933676102,-340.80066323898063,train
WH_122138,West,Zone 4,29130,28198.66308715697,-931.3369128430313,test
WH_122139,West,Zone 3,30102,30870.10819808556,768.1081980855597,train
WH_122140,West,Zone 5,21128,21506.33198009054,378.33198009054104,train
WH_122141,North,Zone 2,5069,4870.783766735967,-198.21623326403278,train
WH_122142,North,Zone 6,46138,45442.322449187835,-695.6775508121646,train
WH_122143,West,Zone 5,3133,3878.6651862103463,745.6651862103463,train
WH_122144,South,Zone 6,10068,10509.045107081056,441.0451070810559,train
WH_122145,North,Zone 6,29138,29291.998497470726,153.99849747072585,test
WH_122146,South,Zone 6,33108,33054.26788633087,-53.73211366913165,train
WH_122147,North,Zone 6,24072,23231.60167216689,-840.3983278331107,train
WH_122148,North,Zone 6,15055,15112.809890710427,57.80989071042677,test
WH_122149,East,Zone 4,14103,13855.857134973434,-247.14286502656614,train
WH_122150,North,Zone 3,44134,45108.364284820986,974.3642848209856,test
WH_122151,North,Zone 6,24100,25136.627593411,1036.6275934110017,train
WH_122152,North,Zone 4,26089,26324.269148851472,235.26914885147198,train
WH_122153,North,Zone 4,34066,32357.900188156975,-1708.0998118430252,train
WH_122154,North,Zone 2,10102,10918.221338383535,816.2213383835351,train
WH_122155,West,Zone 5,28137,28930.86035431845,793.8603543184508,train
WH_122156,North,Zone 2,24084,23501.382252931897,-582.6177470681032,train
WH_122157,North,Zone 6,27056,26346.363557738376,-709.6364422616243,train
WH_122158,West,Zone 3,5098,4849.621027265119,-248.37897273488124,train
WH_122159,West,Zone 4,29088,29369.67182703041,281.6718270304118,train
WH_122160,North,Zone 3,15136,15125.76354647816,-10.236453521840303,train
WH_122161,West,Zone 6,23150,21586.14551058314,-1563.854489416859,train
WH_122162,North,Zone 2,36138,34045.77550209429,-2092.224497905707,train
WH_122163,North,Zone 2,35146,34238.52684130089,-907.4731586991111,test
WH_122164,North,Zone 6,35055,34125.33012547788,-929.669874522122,train
WH_122165,North,Zone 6,10097,10459.991678558394,362.9916785583937,train
WH_122166,North,Zone 5,23127,24071.934720721085,944.9347207210849,test
WH_122167,North,Zone 1,41100,40625.77069745916,-474.2293025408435,train
WH_122168,North,Zone 6,24100,23764.721497512357,-335.278502487643,train
WH_122169,North,Zone 6,21089,21466.64389261376,377.6438926137598,train
WH_122170,West,Zone 4,6079,5812.840758613458,-266.1592413865419,train
WH_122171,South,Zone 6,25081,26331.82187604105,1250.821876041049,train
WH_122172,North,Zone 3,36147,36890.23738212831,743.2373821283109,test
WH_122173,North,Zone 5,29102,29434.562855358494,332.56285535849383,train
WH_122174,West,Zone 6,14064,14772.477432571533,708.4774325715334,test
WH_122175,West,Zone 6,18128,17327.59966343271,-800.4003365672907,test
WH_122176,North,Zone 6,6147,5960.588639094018,-186.4113609059823,train
WH_122177,West,Zone 1,25128,23803.03979111254,-1324.9602088874599,train
WH_122178,West,Zone 4,32066,31335.02834298436,-730.9716570156415,train
WH_122179,South,Zone 2,19064,19391.126110090398,327.12611009039756,train
WH_122180,West,Zone 5,30139,29070.814930067143,-1068.185069932857,train
WH_122181,North,Zone 5,32059,30225.687743631137,-1833.312256368863,train
WH_122182,West,Zone 4,6066,5827.113891924566,-238.8861080754341,train
WH_122183,South,Zone 3,16139,16928.95124527564,789.9512452756389,train
WH_122184,West,Zone 5,9107,8161.4051262573375,-945.5948737426625,test
WH_122185,West,Zone 5,14141,13500.109736663544,-640.890263336456,test
WH_122186,East,Zone 4,30081,29909.464571187313,-171.53542881268731,test
WH_122187,West,Zone 5,23147,22767.06056044316,-379.93943955684153,train
WH_122188,West,Zone 4,22139,21456.03154421555,-682.9684557844485,train
WH_122189,South,Zone 1,48140,48679.804573246816,539.8045732468163,train
WH_122190,West,Zone 6,13067,13588.459263424722,521.4592634247219,test
WH_122191,North,Zone 6,24126,24817.385296500015,691.3852965000151,test
WH_122192,North,Zone 6,36057,33981.16345993649,-2075.8365400635084,test
WH_122193,North,Zone 6,16137,15656.703740104633,-480.29625989536726,train
WH_122194,West,Zone 5,5083,5084.097160726258,1.0971607262581529,train
WH_122195,West,Zone 6,6076,6547.392587627362,471.39258762736245,train
WH_122196,South,Zone 3,31070,31333.716065309403,263.71606530940335,train
WH_122197,North,Zone 2,26115,26176.139199633115,61.13919963311491,train
WH_122198,West,Zone 6,37112,38723.979340440565,1611.9793404405646,train
WH_122199,West,Zone 6,28103,28841.991648328643,738.9916483286434,test
WH_122200,South,Zone 4,31083,31927.99002952561,844.9900295256084,train
WH_122201,West,Zone 6,21073,21135.75961481067,62.75961481067134,train
WH_122202,North,Zone 4,7063,6860.398202711129,-202.60179728887124,train
WH_122203,North,Zone 6,26083,24741.79175400224,-1341.208245997761,train
WH_122204,West,Zone 4,8096,8072.683596776515,-23.316403223485395,train
WH_122205,North,Zone 6,23128,22400.23406471395,-727.7659352860501,train
WH_122206,West,Zone 3,7061,8097.966846354171,1036.9668463541711,train
WH_122207,North,Zone 4,24139,24137.342691330363,-1.657308669637132,train
WH_122208,North,Zone 6,6084,5678.0190615189895,-405.9809384810105,test
WH_122209,South,Zone 3,5094,5339.769005256345,245.76900525634483,test
WH_122210,South,Zone 5,28103,28295.949888961404,192.9498889614042,train
WH_122211,North,Zone 6,10060,9682.266429800116,-377.7335701998836,train
WH_122212,North,Zone 6,22112,21582.49854876267,-529.5014512373309,train
WH_122213,West,Zone 6,32119,32098.702874502007,-20.297125497992965,train
WH_122214,South,Zone 5,18073,17850.563481736994,-222.4365182630063,train
WH_122215,North,Zone 1,34070,33983.671608977784,-86.32839102221624,train
WH_122216,North,Zone 6,12142,11902.003392405742,-239.9966075942575,train
WH_122217,South,Zone 2,16134,16752.29727244071,618.2972724407082,train
WH_122218,North,Zone 6,7070,7991.62731780721,921.6273178072097,train
WH_122219,West,Zone 3,10126,9674.573161700808,-451.42683829919224,train
WH_122220,South,Zone 3,21101,21895.449152997004,794.4491529970037,train
WH_122221,North,Zone 6,34088,35284.15726893578,1196.1572689357781,train
WH_122222,South,Zone 6,35116,34028.13226535422,-1087.867734645777,train
WH_122223,North,Zone 4,21109,21505.45489820478,396.4548982047818,train
WH_122224,West,Zone 6,19104,19410.965840840487,306.96584084048663,train
WH_122225,West,Zone 6,20118,20307.794393747867,189.7943937478667,train
WH_122226,South,Zone 5,28140,28513.36995849595,373.3699584959504,train
WH_122227,North,Zone 3,3112,6508.960178354957,3396.960178354957,train
WH_122228,South,Zone 3,24077,23558.265593552573,-518.7344064474273,test
WH_122229,North,Zone 6,32057,31209.031226726205,-847.9687732737948,test
WH_122230,South,Zone 2,7104,6861.719995890489,-242.28000410951063,train
WH_122231,North,Zone 6,15055,15125.818533590487,70.81853359048728,train
WH_122232,West,Zone 5,6099,6418.4002739836305,319.40027398363054,test
WH_122233,South,Zone 1,19070,19651.34983052229,581.3498305222893,train
WH_122234,North,Zone 5,38092,37644.20365413962,-447.7963458603772,train
WH_122235,South,Zone 5,6073,6512.143742826576,439.1437428265763,train
WH_122236,South,Zone 6,37065,36900.049856312144,-164.95014368785633,train
WH_122237,North,Zone 3,41059,40710.26910861465,-348.7308913853485,train
WH_122238,South,Zone 1,30094,30801.825630417647,707.8256304176466,train
WH_122239,South,Zone 2,23095,23428.88350326789,333.8835032678908,train
WH_122240,South,Zone 5,5076,5624.926246296265,548.9262462962652,train
WH_122241,North,Zone 3,14100,14826.342454964108,726.3424549641077,train
WH_122242,South,Zone 2,52141,53311.32355104739,1170.3235510473896,train
WH_122243,West,Zone 6,35151,34620.45667966748,-530.5433203325229,train
WH_122244,North,Zone 1,7098,6923.734638404276,-174.26536159572424,test
WH_122245,South,Zone 3,54061,52560.63761484096,-1500.3623851590382,train
WH_122246,West,Zone 2,38086,38247.553430772256,161.55343077225552,train
WH_122247,West,Zone 6,48070,46487.237277614215,-1582.7627223857853,train
WH_122248,South,Zone 1,32077,31185.166066988142,-891.8339330118579,train
WH_122249,North,Zone 3,15086,14624.986692027562,-461.01330797243827,test
WH_122250,North,Zone 6,12060,12873.214932767583,813.2149327675834,train
WH_122251,North,Zone 6,31120,31666.598608949622,546.5986089496218,train
WH_122252,North,Zone 6,28109,27996.096870464196,-112.9031295358036,test
WH_122253,North,Zone 2,21104,19754.475216214116,-1349.5247837858842,train
WH_122254,North,Zone 2,25143,25506.054458435487,363.0544584354866,train
WH_122255,North,Zone 6,6059,6518.068191849645,459.0681918496448,train
WH_122256,West,Zone 6,35109,34712.24564255043,-396.7543574495721,train
WH_122257,North,Zone 5,24090,22620.559038931384,-1469.4409610686162,train
WH_122258,South,Zone 2,23073,23025.812267997608,-47.187732002392295,train
WH_122259,North,Zone 2,32066,32319.10913509345,253.1091350934512,test
WH_122260,West,Zone 5,12133,12101.492869237001,-31.507130762998713,train
WH_122261,South,Zone 3,14080,13993.386966139416,-86.61303386058353,train
WH_122262,West,Zone 5,28084,28145.4856800523,61.48568005230118,train
WH_122263,North,Zone 6,8143,7807.4510199617525,-335.54898003824746,train
WH_122264,West,Zone 5,36072,35876.223069208674,-195.77693079132587,train
WH_122265,North,Zone 2,25099,25246.10379105617,147.10379105617176,test
WH_122266,West,Zone 2,9059,9630.44192624255,571.4419262425508,train
WH_122267,West,Zone 6,16115,16035.670568791607,-79.32943120839263,train
WH_122268,North,Zone 5,7056,6874.631550453161,-181.36844954683875,train
WH_122269,West,Zone 5,43077,43977.52985094748,900.5298509474815,train
WH_122270,North,Zone 3,27151,26040.351390693406,-1110.6486093065942,train
WH_122271,West,Zone 3,20116,20440.84782816656,324.84782816655934,train
WH_122272,North,Zone 6,29138,28786.868186091662,-351.1318139083378,train
WH_122273,North,Zone 6,32114,32170.44717636855,56.44717636855057,train
WH_122274,West,Zone 4,4077,3780.402675565674,-296.59732443432586,train
WH_122275,North,Zone 3,16108,15478.057053069117,-629.9429469308834,test
WH_122276,South,Zone 5,8094,7947.066595312055,-146.93340468794486,train
WH_122277,North,Zone 5,13110,13831.86241986225,721.8624198622492,train
WH_122278,West,Zone 4,5090,5544.775143625029,454.77514362502916,train
WH_122279,South,Zone 5,21065,21285.365433842897,220.3654338428969,train
WH_122280,West,Zone 6,30064,29198.2607468816,-865.7392531184014,test
WH_122281,South,Zone 4,8082,8550.882538980593,468.8825389805934,train
WH_122282,West,Zone 5,49133,49255.87830827857,122.87830827856669,train
WH_122283,North,Zone 6,44072,42747.71564437951,-1324.2843556204898,train
WH_122284,North,Zone 5,26109,26964.705451583348,855.7054515833479,test
WH_122285,South,Zone 5,27076,27967.015819115673,891.0158191156734,train
WH_122286,North,Zone 5,23094,23263.315642408797,169.31564240879743,train
WH_122287,South,Zone 6,14072,13255.48580787241,-816.5141921275899,train
WH_122288,North,Zone 6,5079,4869.749027413705,-209.25097258629467,train
WH_122289,North,Zone 6,10071,9730.970636232154,-340.029363767846,train
WH_122290,West,Zone 6,8084,8906.490210785041,822.4902107850412,train
WH_122291,South,Zone 6,41108,41837.53073825553,729.5307382555329,train
WH_122292,South,Zone 2,26124,25723.592876269817,-400.40712373018323,train
WH_122293,North,Zone 6,25061,26035.855201270417,974.8552012704167,train
WH_122294,North,Zone 6,25095,24728.895789219907,-366.1042107800931,train
WH_122295,North,Zone 6,36114,34755.923205579296,-1358.0767944207037,train
WH_122296,East,Zone 4,8136,6544.124996460365,-1591.8750035396351,train
WH_122297,South,Zone 3,4061,3470.1811043695852,-590.8188956304148,train
WH_122298,South,Zone 6,24079,23419.239772469977,-659.7602275300233,train
WH_122299,South,Zone 3,21072,20419.49025639715,-652.5097436028518,train
WH_122300,West,Zone 2,19147,19362.967638140253,215.96763814025326,train
WH_122301,West,Zone 2,50100,51104.105485947395,1004.1054859473952,train
WH_122302,North,Zone 5,5086,5492.398057099606,406.3980570996064,test
WH_122303,North,Zone 6,17068,18525.848893841005,1457.8488938410046,train
WH_122304,South,Zone 4,8122,8143.833701472384,21.833701472383837,train
WH_122305,North,Zone 6,15135,14894.99713567591,-240.0028643240894,train
WH_122306,West,Zone 4,30127,30249.681100657355,122.68110065735527,train
WH_122307,East,Zone 4,34139,33605.53890042789,-533.4610995721087,train
WH_122308,West,Zone 6,51064,49862.150570756334,-1201.8494292436662,train
WH_122309,North,Zone 6,19145,18613.351996840185,-531.6480031598148,train
WH_122310,West,Zone 6,44148,44057.176117962954,-90.82388203704613,train
WH_122311,North,Zone 5,23100,23262.072429389023,162.07242938902345,train
WH_122312,North,Zone 6,43134,42720.12503778894,-413.87496221106267,train
WH_122313,West,Zone 5,11064,12080.4434680039,1016.4434680038994,train
WH_122314,West,Zone 2,37100,36835.20107505553,-264.7989249444727,train
WH_122315,North,Zone 1,5117,3788.1174733836233,-1328.8825266163767,test
WH_122316,West,Zone 4,24061,24755.443642673188,694.4436426731882,train
WH_122317,South,Zone 6,30102,28347.365443850656,-1754.6345561493436,train
WH_122318,South,Zone 1,28061,25537.199350388375,-2523.800649611625,test
WH_122319,South,Zone 2,30084,28918.131658301776,-1165.868341698224,train
WH_122320,North,Zone 3,21073,20766.51891729696,-306.48108270304147,train
WH_122321,North,Zone 2,23127,22655.515892609958,-471.4841073900425,test
WH_122322,West,Zone 4,39090,38665.17524594374,-424.8247540562588,test
WH_122323,North,Zone 6,41076,40592.850919322154,-483.14908067784563,train
WH_122324,West,Zone 1,8073,7544.335341374703,-528.6646586252973,train
WH_122325,South,Zone 1,14066,8011.516330366356,-6054.483669633644,train
WH_122326,South,Zone 5,17136,16954.59756828354,-181.40243171645852,train
WH_122327,West,Zone 6,22097,22649.02902878772,552.0290287877215,train
WH_122328,West,Zone 5,11132,10771.3267691977,-360.67323080230017,train
WH_122329,West,Zone 6,30144,31203.432152177047,1059.432152177047,train
WH_122330,North,Zone 3,7122,7670.708444460817,548.7084444608172,train
WH_122331,South,Zone 1,6062,3811.519981276473,-2250.480018723527,train
WH_122332,North,Zone 4,45102,45091.51395946806,-10.486040531941399,train
WH_122333,North,Zone 4,34092,34706.855929539495,614.8559295394953,train
WH_122334,North,Zone 6,16142,16250.875415896273,108.8754158962729,test
WH_122335,North,Zone 2,6117,6067.303537567484,-49.696462432515546,train
WH_122336,North,Zone 6,27144,27976.21461923301,832.214619233011,test
WH_122337,West,Zone 2,12133,12408.135597692277,275.13559769227686,train
WH_122338,South,Zone 3,21070,22284.21154797384,1214.2115479738386,train
WH_122339,West,Zone 2,9112,7851.5068759626865,-1260.4931240373135,train
WH_122340,South,Zone 6,18070,19172.04072341274,1102.0407234127415,train
WH_122341,South,Zone 4,21077,21093.925518740696,16.925518740696134,train
WH_122342,South,Zone 4,31122,31003.374218971207,-118.62578102879343,train
WH_122343,West,Zone 4,7138,7137.643262829612,-0.3567371703884419,test
WH_122344,West,Zone 1,6135,5827.156391927145,-307.8436080728552,train
WH_122345,North,Zone 6,29078,28107.910821308196,-970.0891786918037,train
WH_122346,West,Zone 3,8067,7887.674736582509,-179.32526341749144,train
WH_122347,South,Zone 3,32096,30931.58864917267,-1164.4113508273294,train
WH_122348,North,Zone 5,46060,45375.07397172818,-684.9260282718169,train
WH_122349,South,Zone 6,16058,16530.791227759157,472.79122775915675,train
WH_122350,West,Zone 6,30076,30162.267914676628,86.2679146766277,train
WH_122351,North,Zone 4,19122,18803.31320580862,-318.6867941913806,train
WH_122352,South,Zone 5,19083,19606.623151259344,523.623151259344,train
WH_122353,North,Zone 5,13107,14342.320331458497,1235.320331458497,train
WH_122354,North,Zone 5,10072,10467.94064951815,395.94064951815017,train
WH_122355,South,Zone 2,19073,19057.842301388642,-15.157698611357773,train
WH_122356,West,Zone 5,24083,23834.41008630576,-248.58991369423893,train
WH_122357,North,Zone 3,10126,10465.663981522366,339.66398152236616,train
WH_122358,West,Zone 5,6093,6651.911427568639,558.9114275686388,train
WH_122359,North,Zone 6,27142,26984.316602983075,-157.68339701692457,train
WH_122360,North,Zone 4,21106,21791.16122540775,685.1612254077518,train
WH_122361,West,Zone 4,22100,22743.960628561537,643.9606285615373,train
WH_122362,North,Zone 6,6099,6628.768539902756,529.768539902756,train
WH_122363,North,Zone 3,18118,18470.003397513698,352.00339751369756,train
WH_122364,North,Zone 5,28113,27613.74991845121,-499.25008154879106,test
WH_122365,North,Zone 5,31135,31443.648756048147,308.64875604814733,train
WH_122366,South,Zone 6,19115,17449.01307611098,-1665.9869238890205,train
WH_122367,South,Zone 4,32141,31243.0293223878,-897.9706776122002,train
WH_122368,West,Zone 5,25143,24426.719736799456,-716.2802632005441,train
WH_122369,South,Zone 2,37109,36893.365167871685,-215.63483212831488,train
WH_122370,West,Zone 4,35108,35168.17404584628,60.17404584628093,train
WH_122371,West,Zone 4,14073,14094.896427657128,21.896427657127788,train
WH_122372,North,Zone 4,6122,6651.26246180493,529.2624618049304,test
WH_122373,South,Zone 6,28128,27783.34697631708,-344.6530236829203,train
WH_122374,North,Zone 6,25057,26130.599425336353,1073.5994253363533,test
WH_122375,North,Zone 6,5107,4796.222084828256,-310.7779151717441,train
WH_122376,South,Zone 4,23055,23581.66222677467,526.6622267746716,train
WH_122377,South,Zone 5,13111,12070.691671049266,-1040.308328950734,train
WH_122378,North,Zone 6,23108,22506.983709498447,-601.0162905015532,train
WH_122379,North,Zone 6,18138,18813.297173320072,675.297173320072,train
WH_122380,North,Zone 4,33059,33900.24481703226,841.2448170322605,train
WH_122381,North,Zone 6,22096,22954.846043655572,858.8460436555724,train
WH_122382,South,Zone 2,29064,29536.263511011282,472.2635110112824,test
WH_122383,West,Zone 4,18055,17681.49552267788,-373.5044773221198,test
WH_122384,West,Zone 4,11123,10319.573457824106,-803.4265421758937,train
WH_122385,West,Zone 6,12091,12395.841574761394,304.84157476139444,train
WH_122386,West,Zone 4,13148,11758.553868281626,-1389.446131718374,train
WH_122387,South,Zone 6,19064,19128.94558377565,64.94558377565045,train
WH_122388,North,Zone 5,32133,31127.505395901448,-1005.4946040985524,train
WH_122389,West,Zone 5,30147,30142.768862709654,-4.231137290345941,test
WH_122390,East,Zone 3,35089,34797.110637355916,-291.88936264408403,train
WH_122391,South,Zone 5,7149,6883.8738811744915,-265.12611882550846,train
WH_122392,North,Zone 6,29061,29836.19781988193,775.1978198819306,test
WH_122393,East,Zone 5,6070,5946.613781587086,-123.38621841291388,test
WH_122394,South,Zone 4,26130,25972.83940460769,-157.16059539230992,test
WH_122395,West,Zone 4,15116,14354.757543441068,-761.2424565589317,train
WH_122396,South,Zone 1,18112,17987.671020365226,-124.32897963477444,train
WH_122397,North,Zone 6,22146,23085.90565851971,939.9056585197104,train
WH_122398,North,Zone 2,19064,19368.67768486758,304.67768486757996,test
WH_122399,South,Zone 4,18116,18274.498734663175,158.49873466317513,train
WH_122400,North,Zone 6,9103,9770.548307107272,667.5483071072722,train
WH_122401,South,Zone 4,36094,37047.52859639717,953.5285963971692,test
WH_122402,North,Zone 4,15100,15327.409294583784,227.40929458378378,train
WH_122403,West,Zone 6,19140,19405.132971228293,265.1329712282932,train
WH_122404,West,Zone 1,29128,28226.77535479398,-901.2246452060208,train
WH_122405,West,Zone 5,20078,20768.656027553094,690.6560275530937,train
WH_122406,North,Zone 6,28097,28449.622287517173,352.6222875171734,train
WH_122407,North,Zone 2,19070,17955.849322265283,-1114.1506777347167,train
WH_122408,North,Zone 6,32101,32885.225600664206,784.2256006642056,train
WH_122409,North,Zone 5,15092,14637.27699318561,-454.7230068143908,train
WH_122410,North,Zone 2,25062,27053.017088660003,1991.0170886600026,train
WH_122411,South,Zone 2,31094,31467.07560049367,373.0756004936702,test
WH_122412,North,Zone 1,28063,27669.691702536937,-393.30829746306335,train
WH_122413,West,Zone 1,14056,14221.126485722438,165.1264857224378,train
WH_122414,West,Zone 5,35075,36420.55663242678,1345.5566324267784,train
WH_122415,South,Zone 3,24151,24819.658009891256,668.6580098912564,train
WH_122416,North,Zone 6,6104,5905.452765423199,-198.5472345768012,test
WH_122417,West,Zone 6,6122,5023.314712151157,-1098.6852878488426,test
WH_122418,West,Zone 5,20056,19591.77866998529,-464.22133001470866,train
WH_122419,West,Zone 5,21109,20535.383500431883,-573.6164995681174,train
WH_122420,North,Zone 6,7088,7128.481425893366,40.48142589336567,train
WH_122421,North,Zone 6,37124,38201.67616837719,1077.676168377191,test
WH_122422,South,Zone 6,22099,21916.182374005497,-182.81762599450303,train
WH_122423,North,Zone 5,26140,26721.49933265458,581.4993326545809,train
WH_122424,South,Zone 3,12085,11777.301095360295,-307.6989046397048,train
WH_122425,North,Zone 4,11122,11026.597750007748,-95.40224999225211,train
WH_122426,North,Zone 6,3063,3755.036785799104,692.0367857991041,test
WH_122427,South,Zone 5,5088,5987.980847931383,899.9808479313833,test
WH_122428,South,Zone 3,27145,26327.261676561786,-817.7383234382141,train
WH_122429,West,Zone 5,28150,28098.814328915727,-51.185671084273054,train
WH_122430,North,Zone 6,10125,10579.031047426108,454.03104742610776,train
WH_122431,West,Zone 2,6083,6170.106165961863,87.10616596186264,train
WH_122432,South,Zone 6,33148,31583.132659598014,-1564.8673404019864,test
WH_122433,South,Zone 4,30145,30175.465665939584,30.46566593958414,train
WH_122434,South,Zone 5,15097,14478.888169201025,-618.1118307989746,test
WH_122435,West,Zone 3,25055,24104.974754424944,-950.025245575056,train
WH_122436,South,Zone 5,19121,18939.716994274466,-181.28300572553417,train
WH_122437,North,Zone 6,30118,29380.648974679192,-737.3510253208078,train
WH_122438,West,Zone 5,13129,13449.526233240995,320.52623324099477,test
WH_122439,North,Zone 6,16131,16960.103998597315,829.1039985973148,train
WH_122440,South,Zone 5,12084,12018.519840003786,-65.48015999621384,train
WH_122441,North,Zone 6,45133,47456.422416235204,2323.422416235204,train
WH_122442,West,Zone 6,5111,6815.374456019703,1704.3744560197028,train
